Date,Sitename,LocationName,LocationGroup,Weekday,BRCYear,BRCQuarter,BRCMonthName,BRCWeek,InCount,OutCount,TotalCount,BusinessInCount,BusinessOutCount,BusinessTotalCount,FactoredInCount,FactoredOutCount,FactoredTotalCount
25/01/2017,Leeds,Albion Street North,,Wednesday,2017,1,January,4,355,0,355,0,0,0,355,0,355
25/01/2017,Leeds,Briggate,,Wednesday,2017,1,January,4,1348,0,1348,0,0,0,1348,0,1348
25/01/2017,Leeds,"Briggate at McDonalds	",,Wednesday,2017,1,January,4,640,595,1235,0,0,0,640,595,1235
25/01/2017,Leeds,Commercial Street at Sharps,,Wednesday,2017,1,January,4,1041,0,1041,0,0,0,1041,0,1041
25/01/2017,Leeds,Commercial Street at Barratts,,Wednesday,2017,1,January,4,1130,0,1130,0,0,0,1130,0,1130
25/01/2017,Leeds,Headrow,,Wednesday,2017,1,January,4,927,0,927,0,0,0,927,0,927
25/01/2017,Leeds,"Dortmund Square	",,Wednesday,2017,1,January,4,896,0,896,0,0,0,896,0,896
25/01/2017,Leeds,Albion Street South,,Wednesday,2017,1,January,4,632,0,632,0,0,0,632,0,632
25/01/2017,Leeds,Albion Street North,,Wednesday,2017,1,January,4,522,0,522,0,0,0,522,0,522
25/01/2017,Leeds,Briggate,,Wednesday,2017,1,January,4,2367,0,2367,0,0,0,2367,0,2367
25/01/2017,Leeds,"Briggate at McDonalds	",,Wednesday,2017,1,January,4,1000,922,1922,0,0,0,1000,922,1922
25/01/2017,Leeds,Commercial Street at Sharps,,Wednesday,2017,1,January,4,1560,0,1560,0,0,0,1560,0,1560
25/01/2017,Leeds,Commercial Street at Barratts,,Wednesday,2017,1,January,4,1726,0,1726,0,0,0,1726,0,1726
25/01/2017,Leeds,Headrow,,Wednesday,2017,1,January,4,1306,0,1306,0,0,0,1306,0,1306
25/01/2017,Leeds,"Dortmund Square	",,Wednesday,2017,1,January,4,1281,0,1281,0,0,0,1281,0,1281
25/01/2017,Leeds,Albion Street South,,Wednesday,2017,1,January,4,1205,0,1205,0,0,0,1205,0,1205
25/01/2017,Leeds,Albion Street North,,Wednesday,2017,1,January,4,932,0,932,0,0,0,932,0,932
25/01/2017,Leeds,Briggate,,Wednesday,2017,1,January,4,4718,0,4718,0,0,0,4718,0,4718
25/01/2017,Leeds,"Briggate at McDonalds	",,Wednesday,2017,1,January,4,1628,1902,3530,0,0,0,1628,1902,3530
25/01/2017,Leeds,Commercial Street at Sharps,,Wednesday,2017,1,January,4,2706,0,2706,0,0,0,2706,0,2706
25/01/2017,Leeds,Commercial Street at Barratts,,Wednesday,2017,1,January,4,3293,0,3293,0,0,0,3293,0,3293
25/01/2017,Leeds,Headrow,,Wednesday,2017,1,January,4,2163,0,2163,0,0,0,2163,0,2163
25/01/2017,Leeds,"Dortmund Square	",,Wednesday,2017,1,January,4,2226,0,2226,0,0,0,2226,0,2226
25/01/2017,Leeds,Albion Street South,,Wednesday,2017,1,January,4,2663,0,2663,0,0,0,2663,0,2663
25/01/2017,Leeds,Albion Street North,,Wednesday,2017,1,January,4,1610,0,1610,0,0,0,1610,0,1610
25/01/2017,Leeds,Briggate,,Wednesday,2017,1,January,4,3311,0,3311,0,0,0,3311,0,3311
25/01/2017,Leeds,"Briggate at McDonalds	",,Wednesday,2017,1,January,4,1234,1396,2630,0,0,0,1234,1396,2630
25/01/2017,Leeds,Commercial Street at Sharps,,Wednesday,2017,1,January,4,2920,0,2920,0,0,0,2920,0,2920
25/01/2017,Leeds,Commercial Street at Barratts,,Wednesday,2017,1,January,4,3357,0,3357,0,0,0,3357,0,3357
25/01/2017,Leeds,Headrow,,Wednesday,2017,1,January,4,2307,0,2307,0,0,0,2307,0,2307
25/01/2017,Leeds,"Dortmund Square	",,Wednesday,2017,1,January,4,2289,0,2289,0,0,0,2289,0,2289
25/01/2017,Leeds,Albion Street South,,Wednesday,2017,1,January,4,3012,0,3012,0,0,0,3012,0,3012
25/01/2017,Leeds,Albion Street North,,Wednesday,2017,1,January,4,1855,0,1855,0,0,0,1855,0,1855
25/01/2017,Leeds,Briggate,,Wednesday,2017,1,January,4,3361,0,3361,0,0,0,3361,0,3361
25/01/2017,Leeds,"Briggate at McDonalds	",,Wednesday,2017,1,January,4,1110,1238,2348,0,0,0,1110,1238,2348
25/01/2017,Leeds,Commercial Street at Sharps,,Wednesday,2017,1,January,4,2291,0,2291,0,0,0,2291,0,2291
25/01/2017,Leeds,Commercial Street at Barratts,,Wednesday,2017,1,January,4,2583,0,2583,0,0,0,2583,0,2583
25/01/2017,Leeds,Headrow,,Wednesday,2017,1,January,4,1609,0,1609,0,0,0,1609,0,1609
25/01/2017,Leeds,"Dortmund Square	",,Wednesday,2017,1,January,4,1884,0,1884,0,0,0,1884,0,1884
25/01/2017,Leeds,Albion Street South,,Wednesday,2017,1,January,4,2413,0,2413,0,0,0,2413,0,2413
25/01/2017,Leeds,Albion Street North,,Wednesday,2017,1,January,4,1470,0,1470,0,0,0,1470,0,1470
25/01/2017,Leeds,Briggate,,Wednesday,2017,1,January,4,2804,0,2804,0,0,0,2804,0,2804
25/01/2017,Leeds,"Briggate at McDonalds	",,Wednesday,2017,1,January,4,1104,1137,2241,0,0,0,1104,1137,2241
25/01/2017,Leeds,Commercial Street at Sharps,,Wednesday,2017,1,January,4,2134,0,2134,0,0,0,2134,0,2134
25/01/2017,Leeds,Commercial Street at Barratts,,Wednesday,2017,1,January,4,2238,0,2238,0,0,0,2238,0,2238
25/01/2017,Leeds,Headrow,,Wednesday,2017,1,January,4,1727,0,1727,0,0,0,1727,0,1727
25/01/2017,Leeds,"Dortmund Square	",,Wednesday,2017,1,January,4,1777,0,1777,0,0,0,1777,0,1777
25/01/2017,Leeds,Albion Street South,,Wednesday,2017,1,January,4,1956,0,1956,0,0,0,1956,0,1956
25/01/2017,Leeds,Albion Street North,,Wednesday,2017,1,January,4,1156,0,1156,0,0,0,1156,0,1156
25/01/2017,Leeds,Briggate,,Wednesday,2017,1,January,4,3204,0,3204,0,0,0,3204,0,3204
25/01/2017,Leeds,"Briggate at McDonalds	",,Wednesday,2017,1,January,4,1139,1178,2317,0,0,0,1139,1178,2317
25/01/2017,Leeds,Commercial Street at Sharps,,Wednesday,2017,1,January,4,2394,0,2394,0,0,0,2394,0,2394
25/01/2017,Leeds,Commercial Street at Barratts,,Wednesday,2017,1,January,4,2187,0,2187,0,0,0,2187,0,2187
25/01/2017,Leeds,Headrow,,Wednesday,2017,1,January,4,1594,0,1594,0,0,0,1594,0,1594
25/01/2017,Leeds,"Dortmund Square	",,Wednesday,2017,1,January,4,2036,0,2036,0,0,0,2036,0,2036
25/01/2017,Leeds,Albion Street South,,Wednesday,2017,1,January,4,1680,0,1680,0,0,0,1680,0,1680
25/01/2017,Leeds,Albion Street North,,Wednesday,2017,1,January,4,808,0,808,0,0,0,808,0,808
25/01/2017,Leeds,Briggate,,Wednesday,2017,1,January,4,3359,0,3359,0,0,0,3359,0,3359
25/01/2017,Leeds,"Briggate at McDonalds	",,Wednesday,2017,1,January,4,967,1141,2108,0,0,0,967,1141,2108
25/01/2017,Leeds,Commercial Street at Sharps,,Wednesday,2017,1,January,4,2059,0,2059,0,0,0,2059,0,2059
25/01/2017,Leeds,Commercial Street at Barratts,,Wednesday,2017,1,January,4,1724,0,1724,0,0,0,1724,0,1724
25/01/2017,Leeds,Headrow,,Wednesday,2017,1,January,4,1530,0,1530,0,0,0,1530,0,1530
25/01/2017,Leeds,"Dortmund Square	",,Wednesday,2017,1,January,4,1789,0,1789,0,0,0,1789,0,1789
25/01/2017,Leeds,Albion Street South,,Wednesday,2017,1,January,4,1646,0,1646,0,0,0,1646,0,1646
25/01/2017,Leeds,Albion Street North,,Wednesday,2017,1,January,4,799,0,799,0,0,0,799,0,799
25/01/2017,Leeds,Briggate,,Wednesday,2017,1,January,4,2252,0,2252,0,0,0,2252,0,2252
25/01/2017,Leeds,"Briggate at McDonalds	",,Wednesday,2017,1,January,4,575,847,1422,0,0,0,575,847,1422
25/01/2017,Leeds,Commercial Street at Sharps,,Wednesday,2017,1,January,4,1165,0,1165,0,0,0,1165,0,1165
25/01/2017,Leeds,Commercial Street at Barratts,,Wednesday,2017,1,January,4,835,0,835,0,0,0,835,0,835
25/01/2017,Leeds,Headrow,,Wednesday,2017,1,January,4,770,0,770,0,0,0,770,0,770
25/01/2017,Leeds,"Dortmund Square	",,Wednesday,2017,1,January,4,888,0,888,0,0,0,888,0,888
25/01/2017,Leeds,Albion Street South,,Wednesday,2017,1,January,4,1237,0,1237,0,0,0,1237,0,1237
25/01/2017,Leeds,Albion Street North,,Wednesday,2017,1,January,4,498,0,498,0,0,0,498,0,498
25/01/2017,Leeds,Briggate,,Wednesday,2017,1,January,4,1119,0,1119,0,0,0,1119,0,1119
25/01/2017,Leeds,"Briggate at McDonalds	",,Wednesday,2017,1,January,4,326,507,833,0,0,0,326,507,833
25/01/2017,Leeds,Commercial Street at Sharps,,Wednesday,2017,1,January,4,571,0,571,0,0,0,571,0,571
25/01/2017,Leeds,Commercial Street at Barratts,,Wednesday,2017,1,January,4,460,0,460,0,0,0,460,0,460
25/01/2017,Leeds,Headrow,,Wednesday,2017,1,January,4,444,0,444,0,0,0,444,0,444
25/01/2017,Leeds,"Dortmund Square	",,Wednesday,2017,1,January,4,435,0,435,0,0,0,435,0,435
25/01/2017,Leeds,Albion Street South,,Wednesday,2017,1,January,4,740,0,740,0,0,0,740,0,740
25/01/2017,Leeds,Albion Street North,,Wednesday,2017,1,January,4,342,0,342,0,0,0,342,0,342
25/01/2017,Leeds,Briggate,,Wednesday,2017,1,January,4,632,0,632,0,0,0,632,0,632
25/01/2017,Leeds,"Briggate at McDonalds	",,Wednesday,2017,1,January,4,211,312,523,0,0,0,211,312,523
25/01/2017,Leeds,Commercial Street at Sharps,,Wednesday,2017,1,January,4,297,0,297,0,0,0,297,0,297
25/01/2017,Leeds,Commercial Street at Barratts,,Wednesday,2017,1,January,4,314,0,314,0,0,0,314,0,314
25/01/2017,Leeds,Headrow,,Wednesday,2017,1,January,4,262,0,262,0,0,0,262,0,262
25/01/2017,Leeds,"Dortmund Square	",,Wednesday,2017,1,January,4,290,0,290,0,0,0,290,0,290
25/01/2017,Leeds,Albion Street South,,Wednesday,2017,1,January,4,324,0,324,0,0,0,324,0,324
25/01/2017,Leeds,Albion Street North,,Wednesday,2017,1,January,4,164,0,164,0,0,0,164,0,164
25/01/2017,Leeds,Briggate,,Wednesday,2017,1,January,4,445,0,445,0,0,0,445,0,445
25/01/2017,Leeds,"Briggate at McDonalds	",,Wednesday,2017,1,January,4,147,167,314,0,0,0,147,167,314
25/01/2017,Leeds,Commercial Street at Sharps,,Wednesday,2017,1,January,4,163,0,163,0,0,0,163,0,163
25/01/2017,Leeds,Commercial Street at Barratts,,Wednesday,2017,1,January,4,225,0,225,0,0,0,225,0,225
25/01/2017,Leeds,Headrow,,Wednesday,2017,1,January,4,185,0,185,0,0,0,185,0,185
25/01/2017,Leeds,"Dortmund Square	",,Wednesday,2017,1,January,4,191,0,191,0,0,0,191,0,191
25/01/2017,Leeds,Albion Street South,,Wednesday,2017,1,January,4,201,0,201,0,0,0,201,0,201
25/01/2017,Leeds,Albion Street North,,Wednesday,2017,1,January,4,146,0,146,0,0,0,146,0,146
25/01/2017,Leeds,Briggate,,Wednesday,2017,1,January,4,417,0,417,0,0,0,417,0,417
25/01/2017,Leeds,"Briggate at McDonalds	",,Wednesday,2017,1,January,4,200,176,376,0,0,0,200,176,376
25/01/2017,Leeds,Commercial Street at Sharps,,Wednesday,2017,1,January,4,143,0,143,0,0,0,143,0,143
25/01/2017,Leeds,Commercial Street at Barratts,,Wednesday,2017,1,January,4,120,0,120,0,0,0,120,0,120
25/01/2017,Leeds,Headrow,,Wednesday,2017,1,January,4,131,0,131,0,0,0,131,0,131
25/01/2017,Leeds,"Dortmund Square	",,Wednesday,2017,1,January,4,156,0,156,0,0,0,156,0,156
25/01/2017,Leeds,Albion Street South,,Wednesday,2017,1,January,4,181,0,181,0,0,0,181,0,181
25/01/2017,Leeds,Albion Street North,,Wednesday,2017,1,January,4,114,0,114,0,0,0,114,0,114
25/01/2017,Leeds,Briggate,,Wednesday,2017,1,January,4,253,0,253,0,0,0,253,0,253
25/01/2017,Leeds,"Briggate at McDonalds	",,Wednesday,2017,1,January,4,95,134,229,0,0,0,95,134,229
25/01/2017,Leeds,Commercial Street at Sharps,,Wednesday,2017,1,January,4,86,0,86,0,0,0,86,0,86
25/01/2017,Leeds,Commercial Street at Barratts,,Wednesday,2017,1,January,4,43,0,43,0,0,0,43,0,43
25/01/2017,Leeds,Headrow,,Wednesday,2017,1,January,4,68,0,68,0,0,0,68,0,68
25/01/2017,Leeds,"Dortmund Square	",,Wednesday,2017,1,January,4,82,0,82,0,0,0,82,0,82
25/01/2017,Leeds,Albion Street South,,Wednesday,2017,1,January,4,79,0,79,0,0,0,79,0,79
25/01/2017,Leeds,Albion Street North,,Wednesday,2017,1,January,4,75,0,75,0,0,0,75,0,75
26/01/2017,Leeds,Briggate,,Thursday,2017,1,January,4,184,0,184,0,0,0,184,0,184
26/01/2017,Leeds,"Briggate at McDonalds	",,Thursday,2017,1,January,4,50,86,136,0,0,0,50,86,136
26/01/2017,Leeds,Commercial Street at Sharps,,Thursday,2017,1,January,4,77,0,77,0,0,0,77,0,77
26/01/2017,Leeds,Commercial Street at Barratts,,Thursday,2017,1,January,4,0,0,0,0,0,0,0,0,0
26/01/2017,Leeds,Headrow,,Thursday,2017,1,January,4,67,0,67,0,0,0,67,0,67
26/01/2017,Leeds,"Dortmund Square	",,Thursday,2017,1,January,4,42,0,42,0,0,0,42,0,42
26/01/2017,Leeds,Albion Street South,,Thursday,2017,1,January,4,26,0,26,0,0,0,26,0,26
26/01/2017,Leeds,Albion Street North,,Thursday,2017,1,January,4,120,0,120,0,0,0,120,0,120
26/01/2017,Leeds,Briggate,,Thursday,2017,1,January,4,122,0,122,0,0,0,122,0,122
26/01/2017,Leeds,"Briggate at McDonalds	",,Thursday,2017,1,January,4,65,66,131,0,0,0,65,66,131
26/01/2017,Leeds,Commercial Street at Sharps,,Thursday,2017,1,January,4,26,0,26,0,0,0,26,0,26
26/01/2017,Leeds,Commercial Street at Barratts,,Thursday,2017,1,January,4,0,0,0,0,0,0,0,0,0
26/01/2017,Leeds,Headrow,,Thursday,2017,1,January,4,19,0,19,0,0,0,19,0,19
26/01/2017,Leeds,"Dortmund Square	",,Thursday,2017,1,January,4,42,0,42,0,0,0,42,0,42
26/01/2017,Leeds,Albion Street South,,Thursday,2017,1,January,4,16,0,16,0,0,0,16,0,16
26/01/2017,Leeds,Albion Street North,,Thursday,2017,1,January,4,127,0,127,0,0,0,127,0,127
26/01/2017,Leeds,Briggate,,Thursday,2017,1,January,4,103,0,103,0,0,0,103,0,103
26/01/2017,Leeds,"Briggate at McDonalds	",,Thursday,2017,1,January,4,30,47,77,0,0,0,30,47,77
26/01/2017,Leeds,Commercial Street at Sharps,,Thursday,2017,1,January,4,38,0,38,0,0,0,38,0,38
26/01/2017,Leeds,Commercial Street at Barratts,,Thursday,2017,1,January,4,0,0,0,0,0,0,0,0,0
26/01/2017,Leeds,Headrow,,Thursday,2017,1,January,4,17,0,17,0,0,0,17,0,17
26/01/2017,Leeds,"Dortmund Square	",,Thursday,2017,1,January,4,15,0,15,0,0,0,15,0,15
26/01/2017,Leeds,Albion Street South,,Thursday,2017,1,January,4,39,0,39,0,0,0,39,0,39
26/01/2017,Leeds,Albion Street North,,Thursday,2017,1,January,4,178,0,178,0,0,0,178,0,178
26/01/2017,Leeds,Briggate,,Thursday,2017,1,January,4,133,0,133,0,0,0,133,0,133
26/01/2017,Leeds,"Briggate at McDonalds	",,Thursday,2017,1,January,4,33,63,96,0,0,0,33,63,96
26/01/2017,Leeds,Commercial Street at Sharps,,Thursday,2017,1,January,4,23,0,23,0,0,0,23,0,23
26/01/2017,Leeds,Commercial Street at Barratts,,Thursday,2017,1,January,4,0,0,0,0,0,0,0,0,0
26/01/2017,Leeds,Headrow,,Thursday,2017,1,January,4,21,0,21,0,0,0,21,0,21
26/01/2017,Leeds,"Dortmund Square	",,Thursday,2017,1,January,4,37,0,37,0,0,0,37,0,37
26/01/2017,Leeds,Albion Street South,,Thursday,2017,1,January,4,8,0,8,0,0,0,8,0,8
26/01/2017,Leeds,Albion Street North,,Thursday,2017,1,January,4,173,0,173,0,0,0,173,0,173
26/01/2017,Leeds,Briggate,,Thursday,2017,1,January,4,58,0,58,0,0,0,58,0,58
26/01/2017,Leeds,"Briggate at McDonalds	",,Thursday,2017,1,January,4,20,33,53,0,0,0,20,33,53
26/01/2017,Leeds,Commercial Street at Sharps,,Thursday,2017,1,January,4,10,0,10,0,0,0,10,0,10
26/01/2017,Leeds,Commercial Street at Barratts,,Thursday,2017,1,January,4,0,0,0,0,0,0,0,0,0
26/01/2017,Leeds,Headrow,,Thursday,2017,1,January,4,15,0,15,0,0,0,15,0,15
26/01/2017,Leeds,"Dortmund Square	",,Thursday,2017,1,January,4,21,0,21,0,0,0,21,0,21
26/01/2017,Leeds,Albion Street South,,Thursday,2017,1,January,4,0,0,0,0,0,0,0,0,0
26/01/2017,Leeds,Albion Street North,,Thursday,2017,1,January,4,171,0,171,0,0,0,171,0,171
26/01/2017,Leeds,Briggate,,Thursday,2017,1,January,4,65,0,65,0,0,0,65,0,65
26/01/2017,Leeds,"Briggate at McDonalds	",,Thursday,2017,1,January,4,67,28,95,0,0,0,67,28,95
26/01/2017,Leeds,Commercial Street at Sharps,,Thursday,2017,1,January,4,49,0,49,0,0,0,49,0,49
26/01/2017,Leeds,Commercial Street at Barratts,,Thursday,2017,1,January,4,79,0,79,0,0,0,79,0,79
26/01/2017,Leeds,Headrow,,Thursday,2017,1,January,4,25,0,25,0,0,0,25,0,25
26/01/2017,Leeds,"Dortmund Square	",,Thursday,2017,1,January,4,8,0,8,0,0,0,8,0,8
26/01/2017,Leeds,Albion Street South,,Thursday,2017,1,January,4,16,0,16,0,0,0,16,0,16
26/01/2017,Leeds,Albion Street North,,Thursday,2017,1,January,4,111,0,111,0,0,0,111,0,111
26/01/2017,Leeds,Briggate,,Thursday,2017,1,January,4,231,0,231,0,0,0,231,0,231
26/01/2017,Leeds,"Briggate at McDonalds	",,Thursday,2017,1,January,4,124,60,184,0,0,0,124,60,184
26/01/2017,Leeds,Commercial Street at Sharps,,Thursday,2017,1,January,4,114,0,114,0,0,0,114,0,114
26/01/2017,Leeds,Commercial Street at Barratts,,Thursday,2017,1,January,4,79,0,79,0,0,0,79,0,79
26/01/2017,Leeds,Headrow,,Thursday,2017,1,January,4,84,0,84,0,0,0,84,0,84
26/01/2017,Leeds,"Dortmund Square	",,Thursday,2017,1,January,4,46,0,46,0,0,0,46,0,46
26/01/2017,Leeds,Albion Street South,,Thursday,2017,1,January,4,27,0,27,0,0,0,27,0,27
26/01/2017,Leeds,Albion Street North,,Thursday,2017,1,January,4,30,0,30,0,0,0,30,0,30
26/01/2017,Leeds,Briggate,,Thursday,2017,1,January,4,516,0,516,0,0,0,516,0,516
26/01/2017,Leeds,"Briggate at McDonalds	",,Thursday,2017,1,January,4,286,211,497,0,0,0,286,211,497
26/01/2017,Leeds,Commercial Street at Sharps,,Thursday,2017,1,January,4,352,0,352,0,0,0,352,0,352
26/01/2017,Leeds,Commercial Street at Barratts,,Thursday,2017,1,January,4,269,0,269,0,0,0,269,0,269
26/01/2017,Leeds,Headrow,,Thursday,2017,1,January,4,229,0,229,0,0,0,229,0,229
26/01/2017,Leeds,"Dortmund Square	",,Thursday,2017,1,January,4,312,0,312,0,0,0,312,0,312
26/01/2017,Leeds,Albion Street South,,Thursday,2017,1,January,4,122,0,122,0,0,0,122,0,122
26/01/2017,Leeds,Albion Street North,,Thursday,2017,1,January,4,37,0,37,0,0,0,37,0,37
26/01/2017,Leeds,Briggate,,Thursday,2017,1,January,4,1143,0,1143,0,0,0,1143,0,1143
26/01/2017,Leeds,"Briggate at McDonalds	",,Thursday,2017,1,January,4,452,496,948,0,0,0,452,496,948
26/01/2017,Leeds,Commercial Street at Sharps,,Thursday,2017,1,January,4,843,0,843,0,0,0,843,0,843
26/01/2017,Leeds,Commercial Street at Barratts,,Thursday,2017,1,January,4,742,0,742,0,0,0,742,0,742
26/01/2017,Leeds,Headrow,,Thursday,2017,1,January,4,558,0,558,0,0,0,558,0,558
26/01/2017,Leeds,"Dortmund Square	",,Thursday,2017,1,January,4,854,0,854,0,0,0,854,0,854
26/01/2017,Leeds,Albion Street South,,Thursday,2017,1,January,4,324,0,324,0,0,0,324,0,324
26/01/2017,Leeds,Albion Street North,,Thursday,2017,1,January,4,258,0,258,0,0,0,258,0,258
26/01/2017,Leeds,Briggate,,Thursday,2017,1,January,4,1142,0,1142,0,0,0,1142,0,1142
26/01/2017,Leeds,"Briggate at McDonalds	",,Thursday,2017,1,January,4,637,480,1117,0,0,0,637,480,1117
26/01/2017,Leeds,Commercial Street at Sharps,,Thursday,2017,1,January,4,940,0,940,0,0,0,940,0,940
26/01/2017,Leeds,Commercial Street at Barratts,,Thursday,2017,1,January,4,767,0,767,0,0,0,767,0,767
26/01/2017,Leeds,Headrow,,Thursday,2017,1,January,4,658,0,658,0,0,0,658,0,658
26/01/2017,Leeds,"Dortmund Square	",,Thursday,2017,1,January,4,846,0,846,0,0,0,846,0,846
26/01/2017,Leeds,Albion Street South,,Thursday,2017,1,January,4,430,0,430,0,0,0,430,0,430
26/01/2017,Leeds,Albion Street North,,Thursday,2017,1,January,4,315,0,315,0,0,0,315,0,315
26/01/2017,Leeds,Briggate,,Thursday,2017,1,January,4,1471,0,1471,0,0,0,1471,0,1471
26/01/2017,Leeds,"Briggate at McDonalds	",,Thursday,2017,1,January,4,666,468,1134,0,0,0,666,468,1134
26/01/2017,Leeds,Commercial Street at Sharps,,Thursday,2017,1,January,4,1210,0,1210,0,0,0,1210,0,1210
26/01/2017,Leeds,Commercial Street at Barratts,,Thursday,2017,1,January,4,1187,0,1187,0,0,0,1187,0,1187
26/01/2017,Leeds,Headrow,,Thursday,2017,1,January,4,917,0,917,0,0,0,917,0,917
26/01/2017,Leeds,"Dortmund Square	",,Thursday,2017,1,January,4,919,0,919,0,0,0,919,0,919
26/01/2017,Leeds,Albion Street South,,Thursday,2017,1,January,4,693,0,693,0,0,0,693,0,693
26/01/2017,Leeds,Albion Street North,,Thursday,2017,1,January,4,484,0,484,0,0,0,484,0,484
26/01/2017,Leeds,Briggate,,Thursday,2017,1,January,4,2071,0,2071,0,0,0,2071,0,2071
26/01/2017,Leeds,"Briggate at McDonalds	",,Thursday,2017,1,January,4,779,730,1509,0,0,0,779,730,1509
26/01/2017,Leeds,Commercial Street at Sharps,,Thursday,2017,1,January,4,1735,0,1735,0,0,0,1735,0,1735
26/01/2017,Leeds,Commercial Street at Barratts,,Thursday,2017,1,January,4,1678,0,1678,0,0,0,1678,0,1678
26/01/2017,Leeds,Headrow,,Thursday,2017,1,January,4,1223,0,1223,0,0,0,1223,0,1223
26/01/2017,Leeds,"Dortmund Square	",,Thursday,2017,1,January,4,1152,0,1152,0,0,0,1152,0,1152
26/01/2017,Leeds,Albion Street South,,Thursday,2017,1,January,4,1242,0,1242,0,0,0,1242,0,1242
26/01/2017,Leeds,Albion Street North,,Thursday,2017,1,January,4,716,0,716,0,0,0,716,0,716
26/01/2017,Leeds,Briggate,,Thursday,2017,1,January,4,3478,0,3478,0,0,0,3478,0,3478
26/01/2017,Leeds,"Briggate at McDonalds	",,Thursday,2017,1,January,4,1241,1173,2414,0,0,0,1241,1173,2414
26/01/2017,Leeds,Commercial Street at Sharps,,Thursday,2017,1,January,4,3246,0,3246,0,0,0,3246,0,3246
26/01/2017,Leeds,Commercial Street at Barratts,,Thursday,2017,1,January,4,2945,0,2945,0,0,0,2945,0,2945
26/01/2017,Leeds,Headrow,,Thursday,2017,1,January,4,1873,0,1873,0,0,0,1873,0,1873
26/01/2017,Leeds,"Dortmund Square	",,Thursday,2017,1,January,4,2140,0,2140,0,0,0,2140,0,2140
26/01/2017,Leeds,Albion Street South,,Thursday,2017,1,January,4,2532,0,2532,0,0,0,2532,0,2532
26/01/2017,Leeds,Albion Street North,,Thursday,2017,1,January,4,1299,0,1299,0,0,0,1299,0,1299
26/01/2017,Leeds,Briggate,,Thursday,2017,1,January,4,3511,0,3511,0,0,0,3511,0,3511
26/01/2017,Leeds,"Briggate at McDonalds	",,Thursday,2017,1,January,4,1151,1184,2335,0,0,0,1151,1184,2335
26/01/2017,Leeds,Commercial Street at Sharps,,Thursday,2017,1,January,4,3266,0,3266,0,0,0,3266,0,3266
26/01/2017,Leeds,Commercial Street at Barratts,,Thursday,2017,1,January,4,2929,0,2929,0,0,0,2929,0,2929
26/01/2017,Leeds,Headrow,,Thursday,2017,1,January,4,1887,0,1887,0,0,0,1887,0,1887
26/01/2017,Leeds,"Dortmund Square	",,Thursday,2017,1,January,4,1934,0,1934,0,0,0,1934,0,1934
26/01/2017,Leeds,Albion Street South,,Thursday,2017,1,January,4,2833,0,2833,0,0,0,2833,0,2833
26/01/2017,Leeds,Albion Street North,,Thursday,2017,1,January,4,1659,0,1659,0,0,0,1659,0,1659
26/01/2017,Leeds,Briggate,,Thursday,2017,1,January,4,2709,0,2709,0,0,0,2709,0,2709
26/01/2017,Leeds,"Briggate at McDonalds	",,Thursday,2017,1,January,4,918,978,1896,0,0,0,918,978,1896
26/01/2017,Leeds,Commercial Street at Sharps,,Thursday,2017,1,January,4,2258,0,2258,0,0,0,2258,0,2258
26/01/2017,Leeds,Commercial Street at Barratts,,Thursday,2017,1,January,4,2130,0,2130,0,0,0,2130,0,2130
26/01/2017,Leeds,Headrow,,Thursday,2017,1,January,4,1535,0,1535,0,0,0,1535,0,1535
26/01/2017,Leeds,"Dortmund Square	",,Thursday,2017,1,January,4,1487,0,1487,0,0,0,1487,0,1487
26/01/2017,Leeds,Albion Street South,,Thursday,2017,1,January,4,2060,0,2060,0,0,0,2060,0,2060
26/01/2017,Leeds,Albion Street North,,Thursday,2017,1,January,4,1275,0,1275,0,0,0,1275,0,1275
26/01/2017,Leeds,Briggate,,Thursday,2017,1,January,4,2793,0,2793,0,0,0,2793,0,2793
26/01/2017,Leeds,"Briggate at McDonalds	",,Thursday,2017,1,January,4,1002,1000,2002,0,0,0,1002,1000,2002
26/01/2017,Leeds,Commercial Street at Sharps,,Thursday,2017,1,January,4,1996,0,1996,0,0,0,1996,0,1996
26/01/2017,Leeds,Commercial Street at Barratts,,Thursday,2017,1,January,4,2014,0,2014,0,0,0,2014,0,2014
26/01/2017,Leeds,Headrow,,Thursday,2017,1,January,4,1374,0,1374,0,0,0,1374,0,1374
26/01/2017,Leeds,"Dortmund Square	",,Thursday,2017,1,January,4,1571,0,1571,0,0,0,1571,0,1571
26/01/2017,Leeds,Albion Street South,,Thursday,2017,1,January,4,1767,0,1767,0,0,0,1767,0,1767
26/01/2017,Leeds,Albion Street North,,Thursday,2017,1,January,4,976,0,976,0,0,0,976,0,976
26/01/2017,Leeds,Briggate,,Thursday,2017,1,January,4,2955,0,2955,0,0,0,2955,0,2955
26/01/2017,Leeds,"Briggate at McDonalds	",,Thursday,2017,1,January,4,1022,1104,2126,0,0,0,1022,1104,2126
26/01/2017,Leeds,Commercial Street at Sharps,,Thursday,2017,1,January,4,2053,0,2053,0,0,0,2053,0,2053
26/01/2017,Leeds,Commercial Street at Barratts,,Thursday,2017,1,January,4,2120,0,2120,0,0,0,2120,0,2120
26/01/2017,Leeds,Headrow,,Thursday,2017,1,January,4,1321,0,1321,0,0,0,1321,0,1321
