Site,Location,BRCYear,BRCMonthName,BRCWeek,DayOfWeek,Date,Hour,InCount,OutCount,ReportCount,FactoredInCount,FactoredOutCount,FactoredReportCount
Leeds,Briggate,2017,March,13,Sunday,02-Apr-17,23:00,224,0,224,224,0,224
Leeds,Briggate,2017,April,14,Monday,03-Apr-17,00:00,157,0,157,157,0,157
Leeds,Briggate,2017,April,14,Monday,03-Apr-17,01:00,140,0,140,140,0,140
Leeds,Briggate,2017,April,14,Monday,03-Apr-17,02:00,111,0,111,111,0,111
Leeds,Briggate,2017,April,14,Monday,03-Apr-17,03:00,63,0,63,63,0,63
Leeds,Briggate,2017,April,14,Monday,03-Apr-17,04:00,58,0,58,58,0,58
Leeds,Briggate,2017,April,14,Monday,03-Apr-17,05:00,111,0,111,111,0,111
Leeds,Briggate,2017,April,14,Monday,03-Apr-17,06:00,223,0,223,223,0,223
Leeds,Briggate,2017,April,14,Monday,03-Apr-17,07:00,559,0,559,559,0,559
Leeds,Briggate,2017,April,14,Monday,03-Apr-17,08:00,1110,0,1110,1110,0,1110
Leeds,Briggate,2017,April,14,Monday,03-Apr-17,09:00,1007,0,1007,1007,0,1007
Leeds,Briggate,2017,April,14,Monday,03-Apr-17,10:00,1721,0,1721,1721,0,1721
Leeds,Briggate,2017,April,14,Monday,03-Apr-17,11:00,3146,0,3146,3146,0,3146
Leeds,Briggate,2017,April,14,Monday,03-Apr-17,12:00,4973,0,4973,4973,0,4973
Leeds,Briggate,2017,April,14,Monday,03-Apr-17,13:00,4726,0,4726,4726,0,4726
Leeds,Briggate,2017,April,14,Monday,03-Apr-17,14:00,3355,0,3355,3355,0,3355
Leeds,Briggate,2017,April,14,Monday,03-Apr-17,15:00,3231,0,3231,3231,0,3231
Leeds,Briggate,2017,April,14,Monday,03-Apr-17,16:00,3375,0,3375,3375,0,3375
Leeds,Briggate,2017,April,14,Monday,03-Apr-17,17:00,3165,0,3165,3165,0,3165
Leeds,Briggate,2017,April,14,Monday,03-Apr-17,18:00,2408,0,2408,2408,0,2408
Leeds,Briggate,2017,April,14,Monday,03-Apr-17,19:00,1303,0,1303,1303,0,1303
Leeds,Briggate,2017,April,14,Monday,03-Apr-17,20:00,630,0,630,630,0,630
Leeds,Briggate,2017,April,14,Monday,03-Apr-17,21:00,602,0,602,602,0,602
Leeds,Briggate,2017,April,14,Monday,03-Apr-17,22:00,394,0,394,394,0,394
Leeds,Briggate,2017,April,14,Monday,03-Apr-17,23:00,192,0,192,192,0,192
Leeds,Briggate,2017,April,14,Tuesday,04-Apr-17,00:00,194,0,194,194,0,194
Leeds,Briggate,2017,April,14,Tuesday,04-Apr-17,01:00,91,0,91,91,0,91
Leeds,Briggate,2017,April,14,Tuesday,04-Apr-17,02:00,118,0,118,118,0,118
Leeds,Briggate,2017,April,14,Tuesday,04-Apr-17,03:00,60,0,60,60,0,60
Leeds,Briggate,2017,April,14,Tuesday,04-Apr-17,04:00,125,0,125,125,0,125
Leeds,Briggate,2017,April,14,Tuesday,04-Apr-17,05:00,104,0,104,104,0,104
Leeds,Briggate,2017,April,14,Tuesday,04-Apr-17,06:00,267,0,267,267,0,267
Leeds,Briggate,2017,April,14,Tuesday,04-Apr-17,07:00,628,0,628,628,0,628
Leeds,Briggate,2017,April,14,Tuesday,04-Apr-17,08:00,1104,0,1104,1104,0,1104
Leeds,Briggate,2017,April,14,Tuesday,04-Apr-17,09:00,1050,0,1050,1050,0,1050
Leeds,Briggate,2017,April,14,Tuesday,04-Apr-17,10:00,1706,0,1706,1706,0,1706
Leeds,Briggate,2017,April,14,Tuesday,04-Apr-17,11:00,2488,0,2488,2488,0,2488
Leeds,Briggate,2017,April,14,Tuesday,04-Apr-17,12:00,4396,0,4396,4396,0,4396
Leeds,Briggate,2017,April,14,Tuesday,04-Apr-17,13:00,4775,0,4775,4775,0,4775
Leeds,Briggate,2017,April,14,Tuesday,04-Apr-17,14:00,3078,0,3078,3078,0,3078
Leeds,Briggate,2017,April,14,Tuesday,04-Apr-17,15:00,3056,0,3056,3056,0,3056
Leeds,Briggate,2017,April,14,Tuesday,04-Apr-17,16:00,3569,0,3569,3569,0,3569
Leeds,Briggate,2017,April,14,Tuesday,04-Apr-17,17:00,3553,0,3553,3553,0,3553
Leeds,Briggate,2017,April,14,Tuesday,04-Apr-17,18:00,2467,0,2467,2467,0,2467
Leeds,Briggate,2017,April,14,Tuesday,04-Apr-17,19:00,1253,0,1253,1253,0,1253
Leeds,Briggate,2017,April,14,Tuesday,04-Apr-17,20:00,717,0,717,717,0,717
Leeds,Briggate,2017,April,14,Tuesday,04-Apr-17,21:00,583,0,583,583,0,583
Leeds,Briggate,2017,April,14,Tuesday,04-Apr-17,22:00,426,0,426,426,0,426
Leeds,Briggate,2017,April,14,Tuesday,04-Apr-17,23:00,245,0,245,245,0,245
Leeds,Briggate,2017,April,14,Wednesday,05-Apr-17,00:00,158,0,158,158,0,158
Leeds,Briggate,2017,April,14,Wednesday,05-Apr-17,01:00,147,0,147,147,0,147
Leeds,Briggate,2017,April,14,Wednesday,05-Apr-17,02:00,110,0,110,110,0,110
Leeds,Briggate,2017,April,14,Wednesday,05-Apr-17,03:00,51,0,51,51,0,51
Leeds,Briggate,2017,April,14,Wednesday,05-Apr-17,04:00,90,0,90,90,0,90
Leeds,Briggate,2017,April,14,Wednesday,05-Apr-17,05:00,80,0,80,80,0,80
Leeds,Briggate,2017,April,14,Wednesday,05-Apr-17,06:00,258,0,258,258,0,258
Leeds,Briggate,2017,April,14,Wednesday,05-Apr-17,07:00,564,0,564,564,0,564
Leeds,Briggate,2017,April,14,Wednesday,05-Apr-17,08:00,1093,0,1093,1093,0,1093
Leeds,Briggate,2017,April,14,Wednesday,05-Apr-17,09:00,985,0,985,985,0,985
Leeds,Briggate,2017,April,14,Wednesday,05-Apr-17,10:00,1628,0,1628,1628,0,1628
Leeds,Briggate,2017,April,14,Wednesday,05-Apr-17,11:00,2494,0,2494,2494,0,2494
Leeds,Briggate,2017,April,14,Wednesday,05-Apr-17,12:00,4508,0,4508,4508,0,4508
Leeds,Briggate,2017,April,14,Wednesday,05-Apr-17,13:00,4712,0,4712,4712,0,4712
Leeds,Briggate,2017,April,14,Wednesday,05-Apr-17,14:00,3647,0,3647,3647,0,3647
Leeds,Briggate,2017,April,14,Wednesday,05-Apr-17,15:00,3279,0,3279,3279,0,3279
Leeds,Briggate,2017,April,14,Wednesday,05-Apr-17,16:00,3499,0,3499,3499,0,3499
Leeds,Briggate,2017,April,14,Wednesday,05-Apr-17,17:00,3295,0,3295,3295,0,3295
Leeds,Briggate,2017,April,14,Wednesday,05-Apr-17,18:00,2330,0,2330,2330,0,2330
Leeds,Briggate,2017,April,14,Wednesday,05-Apr-17,19:00,1395,0,1395,1395,0,1395
Leeds,Briggate,2017,April,14,Wednesday,05-Apr-17,20:00,829,0,829,829,0,829
Leeds,Briggate,2017,April,14,Wednesday,05-Apr-17,21:00,608,0,608,608,0,608
Leeds,Briggate,2017,April,14,Wednesday,05-Apr-17,22:00,616,0,616,616,0,616
Leeds,Briggate,2017,April,14,Wednesday,05-Apr-17,23:00,350,0,350,350,0,350
Leeds,Briggate,2017,April,14,Thursday,06-Apr-17,00:00,211,0,211,211,0,211
Leeds,Briggate,2017,April,14,Thursday,06-Apr-17,01:00,107,0,107,107,0,107
Leeds,Briggate,2017,April,14,Thursday,06-Apr-17,02:00,86,0,86,86,0,86
Leeds,Briggate,2017,April,14,Thursday,06-Apr-17,03:00,83,0,83,83,0,83
Leeds,Briggate,2017,April,14,Thursday,06-Apr-17,04:00,61,0,61,61,0,61
Leeds,Briggate,2017,April,14,Thursday,06-Apr-17,05:00,104,0,104,104,0,104
Leeds,Briggate,2017,April,14,Thursday,06-Apr-17,06:00,282,0,282,282,0,282
Leeds,Briggate,2017,April,14,Thursday,06-Apr-17,07:00,550,0,550,550,0,550
Leeds,Briggate,2017,April,14,Thursday,06-Apr-17,08:00,1087,0,1087,1087,0,1087
Leeds,Briggate,2017,April,14,Thursday,06-Apr-17,09:00,900,0,900,900,0,900
Leeds,Briggate,2017,April,14,Thursday,06-Apr-17,10:00,1936,0,1936,1936,0,1936
Leeds,Briggate,2017,April,14,Thursday,06-Apr-17,11:00,3111,0,3111,3111,0,3111
Leeds,Briggate,2017,April,14,Thursday,06-Apr-17,12:00,4611,0,4611,4611,0,4611
Leeds,Briggate,2017,April,14,Thursday,06-Apr-17,13:00,4699,0,4699,4699,0,4699
Leeds,Briggate,2017,April,14,Thursday,06-Apr-17,14:00,3844,0,3844,3844,0,3844
Leeds,Briggate,2017,April,14,Thursday,06-Apr-17,15:00,3431,0,3431,3431,0,3431
Leeds,Briggate,2017,April,14,Thursday,06-Apr-17,16:00,3443,0,3443,3443,0,3443
Leeds,Briggate,2017,April,14,Thursday,06-Apr-17,17:00,3217,0,3217,3217,0,3217
Leeds,Briggate,2017,April,14,Thursday,06-Apr-17,18:00,2551,0,2551,2551,0,2551
Leeds,Briggate,2017,April,14,Thursday,06-Apr-17,19:00,1568,0,1568,1568,0,1568
Leeds,Briggate,2017,April,14,Thursday,06-Apr-17,20:00,796,0,796,796,0,796
Leeds,Briggate,2017,April,14,Thursday,06-Apr-17,21:00,728,0,728,728,0,728
Leeds,Briggate,2017,April,14,Thursday,06-Apr-17,22:00,548,0,548,548,0,548
Leeds,Briggate,2017,April,14,Thursday,06-Apr-17,23:00,466,0,466,466,0,466
Leeds,Briggate,2017,April,14,Friday,07-Apr-17,00:00,255,0,255,255,0,255
Leeds,Briggate,2017,April,14,Friday,07-Apr-17,01:00,214,0,214,214,0,214
Leeds,Briggate,2017,April,14,Friday,07-Apr-17,02:00,106,0,106,106,0,106
Leeds,Briggate,2017,April,14,Friday,07-Apr-17,03:00,229,0,229,229,0,229
Leeds,Briggate,2017,April,14,Friday,07-Apr-17,04:00,136,0,136,136,0,136
Leeds,Briggate,2017,April,14,Friday,07-Apr-17,05:00,103,0,103,103,0,103
Leeds,Briggate,2017,April,14,Friday,07-Apr-17,06:00,314,0,314,314,0,314
Leeds,Briggate,2017,April,14,Friday,07-Apr-17,07:00,526,0,526,526,0,526
Leeds,Briggate,2017,April,14,Friday,07-Apr-17,08:00,977,0,977,977,0,977
Leeds,Briggate,2017,April,14,Friday,07-Apr-17,09:00,1161,0,1161,1161,0,1161
Leeds,Briggate,2017,April,14,Friday,07-Apr-17,10:00,1778,0,1778,1778,0,1778
Leeds,Briggate,2017,April,14,Friday,07-Apr-17,11:00,2933,0,2933,2933,0,2933
Leeds,Briggate,2017,April,14,Friday,07-Apr-17,12:00,4666,0,4666,4666,0,4666
Leeds,Briggate,2017,April,14,Friday,07-Apr-17,13:00,4733,0,4733,4733,0,4733
Leeds,Briggate,2017,April,14,Friday,07-Apr-17,14:00,4126,0,4126,4126,0,4126
Leeds,Briggate,2017,April,14,Friday,07-Apr-17,15:00,3556,0,3556,3556,0,3556
Leeds,Briggate,2017,April,14,Friday,07-Apr-17,16:00,4151,0,4151,4151,0,4151
Leeds,Briggate,2017,April,14,Friday,07-Apr-17,17:00,4576,0,4576,4576,0,4576
Leeds,Briggate,2017,April,14,Friday,07-Apr-17,18:00,2742,0,2742,2742,0,2742
Leeds,Briggate,2017,April,14,Friday,07-Apr-17,19:00,1697,0,1697,1697,0,1697
Leeds,Briggate,2017,April,14,Friday,07-Apr-17,20:00,1061,0,1061,1061,0,1061
Leeds,Briggate,2017,April,14,Friday,07-Apr-17,21:00,1083,0,1083,1083,0,1083
Leeds,Briggate,2017,April,14,Friday,07-Apr-17,22:00,1115,0,1115,1115,0,1115
Leeds,Briggate,2017,April,14,Friday,07-Apr-17,23:00,889,0,889,889,0,889
Leeds,Briggate,2017,April,14,Saturday,08-Apr-17,00:00,645,0,645,645,0,645
Leeds,Briggate,2017,April,14,Saturday,08-Apr-17,01:00,758,0,758,758,0,758
Leeds,Briggate,2017,April,14,Saturday,08-Apr-17,02:00,432,0,432,432,0,432
Leeds,Briggate,2017,April,14,Saturday,08-Apr-17,03:00,390,0,390,390,0,390
Leeds,Briggate,2017,April,14,Saturday,08-Apr-17,04:00,267,0,267,267,0,267
Leeds,Briggate,2017,April,14,Saturday,08-Apr-17,05:00,108,0,108,108,0,108
Leeds,Briggate,2017,April,14,Saturday,08-Apr-17,06:00,169,0,169,169,0,169
Leeds,Briggate,2017,April,14,Saturday,08-Apr-17,07:00,219,0,219,219,0,219
Leeds,Briggate,2017,April,14,Saturday,08-Apr-17,08:00,577,0,577,577,0,577
Leeds,Briggate,2017,April,14,Saturday,08-Apr-17,09:00,1109,0,1109,1109,0,1109
Leeds,Briggate,2017,April,14,Saturday,08-Apr-17,10:00,2636,0,2636,2636,0,2636
Leeds,Briggate,2017,April,14,Saturday,08-Apr-17,11:00,4574,0,4574,4574,0,4574
Leeds,Briggate,2017,April,14,Saturday,08-Apr-17,12:00,5006,0,5006,5006,0,5006
Leeds,Briggate,2017,April,14,Saturday,08-Apr-17,13:00,4863,0,4863,4863,0,4863
Leeds,Briggate,2017,April,14,Saturday,08-Apr-17,14:00,4992,0,4992,4992,0,4992
Leeds,Briggate,2017,April,14,Saturday,08-Apr-17,15:00,5288,0,5288,5288,0,5288
Leeds,Briggate,2017,April,14,Saturday,08-Apr-17,16:00,4227,0,4227,4227,0,4227
Leeds,Briggate,2017,April,14,Saturday,08-Apr-17,17:00,4679,0,4679,4679,0,4679
Leeds,Briggate,2017,April,14,Saturday,08-Apr-17,18:00,3245,0,3245,3245,0,3245
Leeds,Briggate,2017,April,14,Saturday,08-Apr-17,19:00,1908,0,1908,1908,0,1908
Leeds,Briggate,2017,April,14,Saturday,08-Apr-17,20:00,1535,0,1535,1535,0,1535
Leeds,Briggate,2017,April,14,Saturday,08-Apr-17,21:00,1396,0,1396,1396,0,1396
Leeds,Briggate,2017,April,14,Saturday,08-Apr-17,22:00,1460,0,1460,1460,0,1460
Leeds,Briggate,2017,April,14,Saturday,08-Apr-17,23:00,1428,0,1428,1428,0,1428
Leeds,Briggate,2017,April,14,Sunday,09-Apr-17,00:00,1220,0,1220,1220,0,1220
Leeds,Briggate,2017,April,14,Sunday,09-Apr-17,01:00,1020,0,1020,1020,0,1020
Leeds,Briggate,2017,April,14,Sunday,09-Apr-17,02:00,886,0,886,886,0,886
Leeds,Briggate,2017,April,14,Sunday,09-Apr-17,03:00,633,0,633,633,0,633
Leeds,Briggate,2017,April,14,Sunday,09-Apr-17,04:00,347,0,347,347,0,347
Leeds,Briggate,2017,April,14,Sunday,09-Apr-17,05:00,114,0,114,114,0,114
Leeds,Briggate,2017,April,14,Sunday,09-Apr-17,06:00,120,0,120,120,0,120
Leeds,Briggate,2017,April,14,Sunday,09-Apr-17,07:00,170,0,170,170,0,170
