"Date","InCount","outlier"
"800","2011-09-24","16383",2
"801","2011-09-25","13556",2
"802","2011-09-26","6499",2
"803","2011-09-27","8598",2
"804","2011-09-28","8683",2
"805","2011-09-29","9399",2
"806","2011-09-30","14108",2
"807","2011-10-01","16297",2
"808","2011-10-02","14034",2
"809","2011-10-03","6342",2
"810","2011-10-04","8657",2
"811","2011-10-05","8629",2
"812","2011-10-06","7952",2
"813","2011-10-07","13190",2
"814","2011-10-08","11709",2
"815","2011-10-09","9763",2
"816","2011-10-10","6810",2
"817","2011-10-11","7085",2
"818","2011-10-12","7419",2
"819","2011-10-13","7032",2
"820","2011-10-14","12296",2
"821","2011-10-15","11484",2
"822","2011-10-16","10175",2
"823","2011-10-17","6239",2
"824","2011-10-18","6404",2
"825","2011-10-19","8228",2
"826","2011-10-20","7674",2
"827","2011-10-21","11365",2
"828","2011-10-22","11300",2
"829","2011-10-23","9690",2
"830","2011-10-24","6747",2
"831","2011-10-25","6558",2
"832","2011-10-26","7860",2
"833","2011-10-27","7129",2
"834","2011-10-28","13345",2
"835","2011-10-29","11705",2
"836","2011-10-30","15067",2
"837","2011-10-31","7860",2
"838","2011-11-01","9943",2
"839","2011-11-02","6325",2
"840","2011-11-03","6690",2
"841","2011-11-04","10531",2
"842","2011-11-05","10209",2
"843","2011-11-06","7473",2
"844","2011-11-07","6350",2
"845","2011-11-08","7416",2
"846","2011-11-09","8538",2
"847","2011-11-10","10074",2
"848","2011-11-11","14010",2
"849","2011-11-12","14196",2
"850","2011-11-13","11722",2
"851","2011-11-14","7530",2
"852","2011-11-15","8068",2
"853","2011-11-16","8718",2
"854","2011-11-17","9319",2
"855","2011-11-18","15142",2
"856","2011-11-19","15788",2
"857","2011-11-20","11495",2
"858","2011-11-21","6710",2
"859","2011-11-22","7588",2
"860","2011-11-23","8579",2
"861","2011-11-24","8985",2
"862","2011-11-25","12225",2
"863","2011-11-26","14700",2
"864","2011-11-27","12120",2
"865","2011-11-28","5969",2
"866","2011-11-29","7679",2
"867","2011-11-30","8865",2
"868","2011-12-01","8371",2
"869","2011-12-02","12162",2
"870","2011-12-03","12327",2
"871","2011-12-04","10387",2
"872","2011-12-05","6088",2
"873","2011-12-06","6598",2
"874","2011-12-07","7867",2
"875","2011-12-08","7403",2
"876","2011-12-09","10473",2
"877","2011-12-10","12558",2
"878","2011-12-11","10406",2
"879","2011-12-12","6107",2
"880","2011-12-13","7070",2
"881","2011-12-14","7154",2
