Date,Hour,LocationName,LocationGroup,Weekday,BRCYear,BRCQuarter,BRCMonthName,BRCWeek,InCount,OutCount,TotalCount
05/08/2014,5,Albion Street South,,Tuesday,2014,3,August,32,60,0,60
05/08/2014,5,Albion Street North,,Tuesday,2014,3,August,32,57,0,57
05/08/2014,6,Briggate,,Tuesday,2014,3,August,32,202,0,202
05/08/2014,6,Briggate at McDonalds ,,Tuesday,2014,3,August,32,111,0,111
05/08/2014,6,Commercial Street at Lush,,Tuesday,2014,3,August,32,130,0,130
05/08/2014,6,Commercial Street at Barratts,,Tuesday,2014,3,August,32,122,0,122
05/08/2014,6,Headrow,,Tuesday,2014,3,August,32,41,0,41
05/08/2014,6,Dortmund Square ,,Tuesday,2014,3,August,32,35,0,35
05/08/2014,6,Albion Street South,,Tuesday,2014,3,August,32,92,0,92
05/08/2014,6,Albion Street North,,Tuesday,2014,3,August,32,106,0,106
05/08/2014,7,Briggate,,Tuesday,2014,3,August,32,435,0,435
05/08/2014,7,Briggate at McDonalds ,,Tuesday,2014,3,August,32,402,0,402
05/08/2014,7,Commercial Street at Lush,,Tuesday,2014,3,August,32,381,0,381
05/08/2014,7,Commercial Street at Barratts,,Tuesday,2014,3,August,32,392,0,392
05/08/2014,7,Headrow,,Tuesday,2014,3,August,32,125,0,125
05/08/2014,7,Dortmund Square ,,Tuesday,2014,3,August,32,198,0,198
05/08/2014,7,Albion Street South,,Tuesday,2014,3,August,32,266,0,266
05/08/2014,7,Albion Street North,,Tuesday,2014,3,August,32,260,0,260
05/08/2014,8,Briggate,,Tuesday,2014,3,August,32,843,0,843
05/08/2014,8,Briggate at McDonalds ,,Tuesday,2014,3,August,32,521,0,521
05/08/2014,8,Commercial Street at Lush,,Tuesday,2014,3,August,32,981,0,981
05/08/2014,8,Commercial Street at Barratts,,Tuesday,2014,3,August,32,919,0,919
05/08/2014,8,Headrow,,Tuesday,2014,3,August,32,419,0,419
05/08/2014,8,Dortmund Square ,,Tuesday,2014,3,August,32,743,0,743
05/08/2014,8,Albion Street South,,Tuesday,2014,3,August,32,502,0,502
05/08/2014,8,Albion Street North,,Tuesday,2014,3,August,32,574,0,574
05/08/2014,9,Briggate,,Tuesday,2014,3,August,32,942,0,942
05/08/2014,9,Briggate at McDonalds ,,Tuesday,2014,3,August,32,486,0,486
05/08/2014,9,Commercial Street at Lush,,Tuesday,2014,3,August,32,944,0,944
05/08/2014,9,Commercial Street at Barratts,,Tuesday,2014,3,August,32,863,0,863
05/08/2014,9,Headrow,,Tuesday,2014,3,August,32,511,0,511
05/08/2014,9,Dortmund Square ,,Tuesday,2014,3,August,32,718,0,718
05/08/2014,9,Albion Street South,,Tuesday,2014,3,August,32,529,0,529
05/08/2014,9,Albion Street North,,Tuesday,2014,3,August,32,389,0,389
05/08/2014,10,Briggate,,Tuesday,2014,3,August,32,2025,0,2025
05/08/2014,10,Briggate at McDonalds ,,Tuesday,2014,3,August,32,821,0,821
05/08/2014,10,Commercial Street at Lush,,Tuesday,2014,3,August,32,1067,0,1067
05/08/2014,10,Commercial Street at Barratts,,Tuesday,2014,3,August,32,1100,0,1100
05/08/2014,10,Headrow,,Tuesday,2014,3,August,32,672,0,672
05/08/2014,10,Dortmund Square ,,Tuesday,2014,3,August,32,1110,0,1110
05/08/2014,10,Albion Street South,,Tuesday,2014,3,August,32,997,0,997
05/08/2014,10,Albion Street North,,Tuesday,2014,3,August,32,711,0,711
05/08/2014,11,Briggate,,Tuesday,2014,3,August,32,3288,0,3288
05/08/2014,11,Briggate at McDonalds ,,Tuesday,2014,3,August,32,1313,0,1313
05/08/2014,11,Commercial Street at Lush,,Tuesday,2014,3,August,32,1534,0,1534
05/08/2014,11,Commercial Street at Barratts,,Tuesday,2014,3,August,32,1580,0,1580
05/08/2014,11,Headrow,,Tuesday,2014,3,August,32,951,0,951
05/08/2014,11,Dortmund Square ,,Tuesday,2014,3,August,32,1646,0,1646
05/08/2014,11,Albion Street South,,Tuesday,2014,3,August,32,2227,0,2227
05/08/2014,11,Albion Street North,,Tuesday,2014,3,August,32,1587,0,1587
