Site,Location,BRCYear,BRCMonthName,BRCWeek,DayOfWeek,Date,Hour,InCount,OutCount,ReportCount,FactoredInCount,FactoredOutCount,FactoredReportCount,,,
Leeds,Albion Street North,2016,November,45,Saturday,12-Nov-16,13,3411,0,3411,3411,0,3411,,,
Leeds,Albion Street North,2016,November,45,Saturday,12-Nov-16,14,3609,0,3609,3609,0,3609,,,
Leeds,Albion Street North,2016,November,45,Saturday,12-Nov-16,15,2920,0,2920,2920,0,2920,,,
Leeds,Albion Street North,2016,November,45,Saturday,12-Nov-16,16,2219,0,2219,2219,0,2219,,,
Leeds,Albion Street North,2016,November,45,Saturday,12-Nov-16,17,1534,0,1534,1534,0,1534,,,
Leeds,Albion Street North,2016,November,45,Saturday,12-Nov-16,18,951,0,951,951,0,951,,,
Leeds,Albion Street North,2016,November,45,Saturday,12-Nov-16,19,614,0,614,614,0,614,,,
Leeds,Albion Street North,2016,November,45,Saturday,12-Nov-16,20,530,0,530,530,0,530,,,
Leeds,Albion Street North,2016,November,45,Saturday,12-Nov-16,21,399,0,399,399,0,399,,,
Leeds,Albion Street North,2016,November,45,Saturday,12-Nov-16,22,479,0,479,479,0,479,,,
Leeds,Albion Street North,2016,November,45,Saturday,12-Nov-16,23,560,0,560,560,0,560,,,
Leeds,Albion Street North,2016,November,45,Sunday,13-Nov-16,0,38,0,38,38,0,38,,,
Leeds,Albion Street North,2016,November,45,Sunday,13-Nov-16,1,266,0,266,266,0,266,,,
Leeds,Albion Street North,2016,November,45,Sunday,13-Nov-16,2,214,0,214,214,0,214,,,
Leeds,Albion Street North,2016,November,45,Sunday,13-Nov-16,3,208,0,208,208,0,208,,,
Leeds,Albion Street North,2016,November,45,Sunday,13-Nov-16,4,158,0,158,158,0,158,,,
Leeds,Albion Street North,2016,November,45,Sunday,13-Nov-16,5,90,0,90,90,0,90,,,
Leeds,Albion Street North,2016,November,45,Sunday,13-Nov-16,6,73,0,73,73,0,73,,,
Leeds,Albion Street North,2016,November,45,Sunday,13-Nov-16,7,3,0,3,3,0,3,,,
Leeds,Albion Street North,2016,November,45,Sunday,13-Nov-16,8,49,0,49,49,0,49,,,
Leeds,Albion Street North,2016,November,45,Sunday,13-Nov-16,9,186,0,186,186,0,186,,,
Leeds,Albion Street North,2016,November,45,Sunday,13-Nov-16,10,460,0,460,460,0,460,,,
Leeds,Albion Street North,2016,November,45,Sunday,13-Nov-16,11,1422,0,1422,1422,0,1422,,,
Leeds,Albion Street North,2016,November,45,Sunday,13-Nov-16,12,1259,0,1259,1259,0,1259,,,
Leeds,Albion Street North,2016,November,45,Sunday,13-Nov-16,13,1454,0,1454,1454,0,1454,,,
Leeds,Albion Street North,2016,November,45,Sunday,13-Nov-16,14,1523,0,1523,1523,0,1523,,,
Leeds,Albion Street North,2016,November,45,Sunday,13-Nov-16,15,1226,0,1226,1226,0,1226,,,
Leeds,Albion Street North,2016,November,45,Sunday,13-Nov-16,16,836,0,836,836,0,836,,,
Leeds,Albion Street North,2016,November,45,Sunday,13-Nov-16,17,420,0,420,420,0,420,,,
Leeds,Albion Street North,2016,November,45,Sunday,13-Nov-16,18,369,0,369,369,0,369,,,
Leeds,Albion Street North,2016,November,45,Sunday,13-Nov-16,19,293,0,293,293,0,293,,,
Leeds,Albion Street North,2016,November,45,Sunday,13-Nov-16,20,271,0,271,271,0,271,,,
Leeds,Albion Street North,2016,November,45,Sunday,13-Nov-16,21,154,0,154,154,0,154,,,
Leeds,Albion Street North,2016,November,45,Sunday,13-Nov-16,22,190,0,190,190,0,190,,,
Leeds,Albion Street North,2016,November,45,Sunday,13-Nov-16,23,97,0,97,97,0,97,,,
Leeds,Albion Street North,2016,November,46,Monday,14-Nov-16,0,4,0,4,4,0,4,,,
Leeds,Albion Street North,2016,November,46,Monday,14-Nov-16,1,0,0,0,0,0,0,,,
Leeds,Albion Street North,2016,November,46,Monday,14-Nov-16,2,0,0,0,0,0,0,,,
Leeds,Albion Street North,2016,November,46,Monday,14-Nov-16,3,0,0,0,0,0,0,,,
Leeds,Albion Street North,2016,November,46,Monday,14-Nov-16,4,0,0,0,0,0,0,,,
Leeds,Albion Street North,2016,November,46,Monday,14-Nov-16,5,0,0,0,0,0,0,,,
Leeds,Albion Street North,2016,November,46,Monday,14-Nov-16,6,7,0,7,7,0,7,,,
Leeds,Albion Street North,2016,November,46,Monday,14-Nov-16,7,117,0,117,117,0,117,,,
Leeds,Albion Street North,2016,November,46,Monday,14-Nov-16,8,573,0,573,573,0,573,,,
Leeds,Albion Street North,2016,November,46,Monday,14-Nov-16,9,616,0,616,616,0,616,,,
Leeds,Albion Street North,2016,November,46,Monday,14-Nov-16,10,1133,0,1133,1133,0,1133,,,
Leeds,Albion Street North,2016,November,46,Monday,14-Nov-16,11,1934,0,1934,1934,0,1934,,,
Leeds,Albion Street North,2016,November,46,Monday,14-Nov-16,12,2631,0,2631,2631,0,2631,,,
Leeds,Albion Street North,2016,November,46,Monday,14-Nov-16,13,2441,0,2441,2441,0,2441,,,
Leeds,Albion Street North,2016,November,46,Monday,14-Nov-16,14,1633,0,1633,1633,0,1633,,,
Leeds,Albion Street North,2016,November,46,Monday,14-Nov-16,15,1766,0,1766,1766,0,1766,,,
Leeds,Albion Street North,2016,November,46,Monday,14-Nov-16,16,1170,0,1170,1170,0,1170,,,
Leeds,Albion Street North,2016,November,46,Monday,14-Nov-16,17,1102,0,1102,1102,0,1102,,,
Leeds,Albion Street North,2016,November,46,Monday,14-Nov-16,18,670,0,670,670,0,670,,,
Leeds,Albion Street North,2016,November,46,Monday,14-Nov-16,19,393,0,393,393,0,393,,,
Leeds,Albion Street North,2016,November,46,Monday,14-Nov-16,20,188,0,188,188,0,188,,,
Leeds,Albion Street North,2016,November,46,Monday,14-Nov-16,21,114,0,114,114,0,114,,,
Leeds,Albion Street North,2016,November,46,Monday,14-Nov-16,22,94,0,94,94,0,94,,,
Leeds,Albion Street North,2016,November,46,Monday,14-Nov-16,23,51,0,51,51,0,51,,,
Leeds,Albion Street North,2016,November,46,Tuesday,15-Nov-16,0,13,0,13,13,0,13,,,
Leeds,Albion Street North,2016,November,46,Tuesday,15-Nov-16,1,7,0,7,7,0,7,,,
Leeds,Albion Street North,2016,November,46,Tuesday,15-Nov-16,2,0,0,0,0,0,0,,,
Leeds,Albion Street North,2016,November,46,Tuesday,15-Nov-16,3,0,0,0,0,0,0,,,
Leeds,Albion Street North,2016,November,46,Tuesday,15-Nov-16,4,9,0,9,9,0,9,,,
Leeds,Albion Street North,2016,November,46,Tuesday,15-Nov-16,5,27,0,27,27,0,27,,,
Leeds,Albion Street North,2016,November,46,Tuesday,15-Nov-16,6,55,0,55,55,0,55,,,
Leeds,Albion Street North,2016,November,46,Tuesday,15-Nov-16,7,178,0,178,178,0,178,,,
Leeds,Albion Street North,2016,November,46,Tuesday,15-Nov-16,8,711,0,711,711,0,711,,,
Leeds,Albion Street North,2016,November,46,Tuesday,15-Nov-16,9,918,0,918,918,0,918,,,
Leeds,Albion Street North,2016,November,46,Tuesday,15-Nov-16,10,1333,0,1333,1333,0,1333,,,
Leeds,Albion Street North,2016,November,46,Tuesday,15-Nov-16,11,1503,0,1503,1503,0,1503,,,
Leeds,Albion Street North,2016,November,46,Tuesday,15-Nov-16,12,1408,0,1408,1408,0,1408,,,
Leeds,Albion Street North,2016,November,46,Tuesday,15-Nov-16,13,1056,0,1056,1056,0,1056,,,
Leeds,Albion Street North,2016,November,46,Tuesday,15-Nov-16,14,721,0,721,721,0,721,,,
Leeds,Albion Street North,2016,November,46,Tuesday,15-Nov-16,15,756,0,756,756,0,756,,,
Leeds,Albion Street North,2016,November,46,Tuesday,15-Nov-16,16,718,0,718,718,0,718,,,
Leeds,Albion Street North,2016,November,46,Tuesday,15-Nov-16,17,713,0,713,713,0,713,,,
Leeds,Albion Street North,2016,November,46,Tuesday,15-Nov-16,18,412,0,412,412,0,412,,,
Leeds,Albion Street North,2016,November,46,Tuesday,15-Nov-16,19,187,0,187,187,0,187,,,
Leeds,Albion Street North,2016,November,46,Tuesday,15-Nov-16,20,86,0,86,86,0,86,,,
Leeds,Albion Street North,2016,November,46,Tuesday,15-Nov-16,21,48,0,48,48,0,48,,,
Leeds,Albion Street North,2016,November,46,Tuesday,15-Nov-16,22,71,0,71,71,0,71,,,
Leeds,Albion Street North,2016,November,46,Tuesday,15-Nov-16,23,79,0,79,79,0,79,,,
Leeds,Albion Street North,2016,November,46,Wednesday,16-Nov-16,0,18,0,18,18,0,18,,,
Leeds,Albion Street North,2016,November,46,Wednesday,16-Nov-16,1,17,0,17,17,0,17,,,
Leeds,Albion Street North,2016,November,46,Wednesday,16-Nov-16,2,105,0,105,105,0,105,,,
Leeds,Albion Street North,2016,November,46,Wednesday,16-Nov-16,3,89,0,89,89,0,89,,,
Leeds,Albion Street North,2016,November,46,Wednesday,16-Nov-16,4,96,0,96,96,0,96,,,
Leeds,Albion Street North,2016,November,46,Wednesday,16-Nov-16,5,77,0,77,77,0,77,,,
Leeds,Albion Street North,2016,November,46,Wednesday,16-Nov-16,6,24,0,24,24,0,24,,,
Leeds,Albion Street North,2016,November,46,Wednesday,16-Nov-16,7,121,0,121,121,0,121,,,
Leeds,Albion Street North,2016,November,46,Wednesday,16-Nov-16,8,492,0,492,492,0,492,,,
Leeds,Albion Street North,2016,November,46,Wednesday,16-Nov-16,9,377,0,377,377,0,377,,,
Leeds,Albion Street North,2016,November,46,Wednesday,16-Nov-16,10,553,0,553,553,0,553,,,
Leeds,Albion Street North,2016,November,46,Wednesday,16-Nov-16,11,984,0,984,984,0,984,,,
Leeds,Albion Street North,2016,November,46,Wednesday,16-Nov-16,12,1693,0,1693,1693,0,1693,,,
Leeds,Albion Street North,2016,November,46,Wednesday,16-Nov-16,13,1950,0,1950,1950,0,1950,,,
Leeds,Albion Street North,2016,November,46,Wednesday,16-Nov-16,14,1547,0,1547,1547,0,1547,,,
Leeds,Albion Street North,2016,November,46,Wednesday,16-Nov-16,15,1216,0,1216,1216,0,1216,,,
Leeds,Albion Street North,2016,November,46,Wednesday,16-Nov-16,16,850,0,850,850,0,850,,,
Leeds,Albion Street North,2016,November,46,Wednesday,16-Nov-16,17,840,0,840,840,0,840,,,
Leeds,Albion Street North,2016,November,46,Wednesday,16-Nov-16,18,523,0,523,523,0,523,,,
Leeds,Albion Street North,2016,November,46,Wednesday,16-Nov-16,19,359,0,359,359,0,359,,,
Leeds,Albion Street North,2016,November,46,Wednesday,16-Nov-16,20,172,0,172,172,0,172,,,
Leeds,Albion Street North,2016,November,46,Wednesday,16-Nov-16,21,154,0,154,154,0,154,,,
Leeds,Albion Street North,2016,November,46,Wednesday,16-Nov-16,22,121,0,121,121,0,121,,,
Leeds,Albion Street North,2016,November,46,Wednesday,16-Nov-16,23,79,0,79,79,0,79,,,
Leeds,Albion Street North,2016,November,46,Thursday,17-Nov-16,0,186,0,186,186,0,186,,,
Leeds,Albion Street North,2016,November,46,Thursday,17-Nov-16,1,198,0,198,198,0,198,,,
Leeds,Albion Street North,2016,November,46,Thursday,17-Nov-16,2,278,0,278,278,0,278,,,
Leeds,Albion Street North,2016,November,46,Thursday,17-Nov-16,3,270,0,270,270,0,270,,,
Leeds,Albion Street North,2016,November,46,Thursday,17-Nov-16,4,266,0,266,266,0,266,,,
Leeds,Albion Street North,2016,November,46,Thursday,17-Nov-16,5,175,0,175,175,0,175,,,
Leeds,Albion Street North,2016,November,46,Thursday,17-Nov-16,6,52,0,52,52,0,52,,,
Leeds,Albion Street North,2016,November,46,Thursday,17-Nov-16,7,62,0,62,62,0,62,,,
Leeds,Albion Street North,2016,November,46,Thursday,17-Nov-16,8,402,0,402,402,0,402,,,
Leeds,Albion Street North,2016,November,46,Thursday,17-Nov-16,9,487,0,487,487,0,487,,,
Leeds,Albion Street North,2016,November,46,Thursday,17-Nov-16,10,749,0,749,749,0,749,,,
Leeds,Albion Street North,2016,November,46,Thursday,17-Nov-16,11,1105,0,1105,1105,0,1105,,,
Leeds,Albion Street North,2016,November,46,Thursday,17-Nov-16,12,1992,0,1992,1992,0,1992,,,
Leeds,Albion Street North,2016,November,46,Thursday,17-Nov-16,13,2546,0,2546,2546,0,2546,,,
Leeds,Albion Street North,2016,November,46,Thursday,17-Nov-16,14,1955,0,1955,1955,0,1955,,,
Leeds,Albion Street North,2016,November,46,Thursday,17-Nov-16,15,1497,0,1497,1497,0,1497,,,
Leeds,Albion Street North,2016,November,46,Thursday,17-Nov-16,16,1039,0,1039,1039,0,1039,,,
Leeds,Albion Street North,2016,November,46,Thursday,17-Nov-16,17,1181,0,1181,1181,0,1181,,,
Leeds,Albion Street North,2016,November,46,Thursday,17-Nov-16,18,933,0,933,933,0,933,,,
Leeds,Albion Street North,2016,November,46,Thursday,17-Nov-16,19,681,0,681,681,0,681,,,
Leeds,Albion Street North,2016,November,46,Thursday,17-Nov-16,20,478,0,478,478,0,478,,,
Leeds,Albion Street North,2016,November,46,Thursday,17-Nov-16,21,406,0,406,406,0,406,,,
Leeds,Albion Street North,2016,November,46,Thursday,17-Nov-16,22,430,0,430,430,0,430,,,
Leeds,Albion Street North,2016,November,46,Thursday,17-Nov-16,23,413,0,413,413,0,413,,,
Leeds,Albion Street North,2016,November,46,Friday,18-Nov-16,0,4,0,4,4,0,4,,,
Leeds,Albion Street North,2016,November,46,Friday,18-Nov-16,1,0,0,0,0,0,0,,,
Leeds,Albion Street North,2016,November,46,Friday,18-Nov-16,2,0,0,0,0,0,0,,,
Leeds,Albion Street North,2016,November,46,Friday,18-Nov-16,3,0,0,0,0,0,0,,,
Leeds,Albion Street North,2016,November,46,Friday,18-Nov-16,4,0,0,0,0,0,0,,,
Leeds,Albion Street North,2016,November,46,Friday,18-Nov-16,5,8,0,8,8,0,8,,,
Leeds,Albion Street North,2016,November,46,Friday,18-Nov-16,6,8,0,8,8,0,8,,,
Leeds,Albion Street North,2016,November,46,Friday,18-Nov-16,7,70,0,70,70,0,70,,,
Leeds,Albion Street North,2016,November,46,Friday,18-Nov-16,8,424,0,424,424,0,424,,,
Leeds,Albion Street North,2016,November,46,Friday,18-Nov-16,9,488,0,488,488,0,488,,,
Leeds,Albion Street North,2016,November,46,Friday,18-Nov-16,10,784,0,784,784,0,784,,,
Leeds,Albion Street North,2016,November,46,Friday,18-Nov-16,11,1250,0,1250,1250,0,1250,,,
Leeds,Albion Street North,2016,November,46,Friday,18-Nov-16,12,1840,0,1840,1840,0,1840,,,
Leeds,Albion Street North,2016,November,46,Friday,18-Nov-16,13,2040,0,2040,2040,0,2040,,,
Leeds,Albion Street North,2016,November,46,Friday,18-Nov-16,14,1641,0,1641,1641,0,1641,,,
Leeds,Albion Street North,2016,November,46,Friday,18-Nov-16,15,1232,0,1232,1232,0,1232,,,
Leeds,Albion Street North,2016,November,46,Friday,18-Nov-16,16,874,0,874,874,0,874,,,
Leeds,Albion Street North,2016,November,46,Friday,18-Nov-16,17,742,0,742,742,0,742,,,
Leeds,Albion Street North,2016,November,46,Friday,18-Nov-16,18,561,0,561,561,0,561,,,
Leeds,Albion Street North,2016,November,46,Friday,18-Nov-16,19,463,0,463,463,0,463,,,
Leeds,Albion Street North,2016,November,46,Friday,18-Nov-16,20,260,0,260,260,0,260,,,
Leeds,Albion Street North,2016,November,46,Friday,18-Nov-16,21,186,0,186,186,0,186,,,
Leeds,Albion Street North,2016,November,46,Friday,18-Nov-16,22,270,0,270,270,0,270,,,
Leeds,Albion Street North,2016,November,46,Friday,18-Nov-16,23,126,0,126,126,0,126,,,
Leeds,Albion Street North,2016,November,46,Saturday,19-Nov-16,0,244,0,244,244,0,244,,,
Leeds,Albion Street North,2016,November,46,Saturday,19-Nov-16,1,242,0,242,242,0,242,,,
Leeds,Albion Street North,2016,November,46,Saturday,19-Nov-16,2,340,0,340,340,0,340,,,
Leeds,Albion Street North,2016,November,46,Saturday,19-Nov-16,3,284,0,284,284,0,284,,,
Leeds,Albion Street North,2016,November,46,Saturday,19-Nov-16,4,262,0,262,262,0,262,,,
Leeds,Albion Street North,2016,November,46,Saturday,19-Nov-16,5,117,0,117,117,0,117,,,
Leeds,Albion Street North,2016,November,46,Saturday,19-Nov-16,6,108,0,108,108,0,108,,,
Leeds,Albion Street North,2016,November,46,Saturday,19-Nov-16,7,64,0,64,64,0,64,,,
Leeds,Albion Street North,2016,November,46,Saturday,19-Nov-16,8,169,0,169,169,0,169,,,
Leeds,Albion Street North,2016,November,46,Saturday,19-Nov-16,9,725,0,725,725,0,725,,,
Leeds,Albion Street North,2016,November,46,Saturday,19-Nov-16,10,1459,0,1459,1459,0,1459,,,
Leeds,Albion Street North,2016,November,46,Saturday,19-Nov-16,11,2253,0,2253,2253,0,2253,,,
Leeds,Albion Street North,2016,November,46,Saturday,19-Nov-16,12,3038,0,3038,3038,0,3038,,,
Leeds,Albion Street North,2016,November,46,Saturday,19-Nov-16,13,3147,0,3147,3147,0,3147,,,
Leeds,Albion Street North,2016,November,46,Saturday,19-Nov-16,14,3330,0,3330,3330,0,3330,,,
Leeds,Albion Street North,2016,November,46,Saturday,19-Nov-16,15,2693,0,2693,2693,0,2693,,,
Leeds,Albion Street North,2016,November,46,Saturday,19-Nov-16,16,2048,0,2048,2048,0,2048,,,
Leeds,Albion Street North,2016,November,46,Saturday,19-Nov-16,17,1416,0,1416,1416,0,1416,,,
Leeds,Albion Street North,2016,November,46,Saturday,19-Nov-16,18,878,0,878,878,0,878,,,
Leeds,Albion Street North,2016,November,46,Saturday,19-Nov-16,19,568,0,568,568,0,568,,,
Leeds,Albion Street North,2016,November,46,Saturday,19-Nov-16,20,490,0,490,490,0,490,,,
Leeds,Albion Street North,2016,November,46,Saturday,19-Nov-16,21,369,0,369,369,0,369,,,
Leeds,Albion Street North,2016,November,46,Saturday,19-Nov-16,22,442,0,442,442,0,442,,,
Leeds,Albion Street North,2016,November,46,Saturday,19-Nov-16,23,517,0,517,517,0,517,,,
Leeds,Albion Street North,2016,November,46,Sunday,20-Nov-16,0,38,0,38,38,0,38,,,
Leeds,Albion Street North,2016,November,46,Sunday,20-Nov-16,1,272,0,272,272,0,272,,,
Leeds,Albion Street North,2016,November,46,Sunday,20-Nov-16,2,219,0,219,219,0,219,,,
Leeds,Albion Street North,2016,November,46,Sunday,20-Nov-16,3,213,0,213,213,0,213,,,
Leeds,Albion Street North,2016,November,46,Sunday,20-Nov-16,4,161,0,161,161,0,161,,,
Leeds,Albion Street North,2016,November,46,Sunday,20-Nov-16,5,92,0,92,92,0,92,,,
Leeds,Albion Street North,2016,November,46,Sunday,20-Nov-16,6,74,0,74,74,0,74,,,
Leeds,Albion Street North,2016,November,46,Sunday,20-Nov-16,7,2,0,2,2,0,2,,,
Leeds,Albion Street North,2016,November,46,Sunday,20-Nov-16,8,50,0,50,50,0,50,,,
Leeds,Albion Street North,2016,November,46,Sunday,20-Nov-16,9,190,0,190,190,0,190,,,
Leeds,Albion Street North,2016,November,46,Sunday,20-Nov-16,10,471,0,471,471,0,471,,,
Leeds,Albion Street North,2016,November,46,Sunday,20-Nov-16,11,1457,0,1457,1457,0,1457,,,
Leeds,Albion Street North,2016,November,46,Sunday,20-Nov-16,12,1291,0,1291,1291,0,1291,,,
Leeds,Albion Street North,2016,November,46,Sunday,20-Nov-16,13,1490,0,1490,1490,0,1490,,,
Leeds,Albion Street North,2016,November,46,Sunday,20-Nov-16,14,1561,0,1561,1561,0,1561,,,
Leeds,Albion Street North,2016,November,46,Sunday,20-Nov-16,15,1257,0,1257,1257,0,1257,,,
Leeds,Albion Street North,2016,November,46,Sunday,20-Nov-16,16,857,0,857,857,0,857,,,
Leeds,Albion Street North,2016,November,46,Sunday,20-Nov-16,17,430,0,430,430,0,430,,,
Leeds,Albion Street North,2016,November,46,Sunday,20-Nov-16,18,379,0,379,379,0,379,,,
Leeds,Albion Street North,2016,November,46,Sunday,20-Nov-16,19,301,0,301,301,0,301,,,
Leeds,Albion Street North,2016,November,46,Sunday,20-Nov-16,20,278,0,278,278,0,278,,,
Leeds,Albion Street North,2016,November,46,Sunday,20-Nov-16,21,158,0,158,158,0,158,,,
Leeds,Albion Street North,2016,November,46,Sunday,20-Nov-16,22,193,0,193,193,0,193,,,
Leeds,Albion Street North,2016,November,46,Sunday,20-Nov-16,23,99,0,99,99,0,99,,,
Leeds,Albion Street North,2016,November,47,Monday,21-Nov-16,0,2,0,2,2,0,2,,,
Leeds,Albion Street North,2016,November,47,Monday,21-Nov-16,1,0,0,0,0,0,0,,,
Leeds,Albion Street North,2016,November,47,Monday,21-Nov-16,2,0,0,0,0,0,0,,,
Leeds,Albion Street North,2016,November,47,Monday,21-Nov-16,3,0,0,0,0,0,0,,,
Leeds,Albion Street North,2016,November,47,Monday,21-Nov-16,4,0,0,0,0,0,0,,,
Leeds,Albion Street North,2016,November,47,Monday,21-Nov-16,5,0,0,0,0,0,0,,,
Leeds,Albion Street North,2016,November,47,Monday,21-Nov-16,6,5,0,5,5,0,5,,,
Leeds,Albion Street North,2016,November,47,Monday,21-Nov-16,7,88,0,88,88,0,88,,,
Leeds,Albion Street North,2016,November,47,Monday,21-Nov-16,8,434,0,434,434,0,434,,,
Leeds,Albion Street North,2016,November,47,Monday,21-Nov-16,9,466,0,466,466,0,466,,,
Leeds,Albion Street North,2016,November,47,Monday,21-Nov-16,10,859,0,859,859,0,859,,,
Leeds,Albion Street North,2016,November,47,Monday,21-Nov-16,11,1466,0,1466,1466,0,1466,,,
Leeds,Albion Street North,2016,November,47,Monday,21-Nov-16,12,1995,0,1995,1995,0,1995,,,
Leeds,Albion Street North,2016,November,47,Monday,21-Nov-16,13,1851,0,1851,1851,0,1851,,,
Leeds,Albion Street North,2016,November,47,Monday,21-Nov-16,14,1238,0,1238,1238,0,1238,,,
Leeds,Albion Street North,2016,November,47,Monday,21-Nov-16,15,1339,0,1339,1339,0,1339,,,
Leeds,Albion Street North,2016,November,47,Monday,21-Nov-16,16,887,0,887,887,0,887,,,
Leeds,Albion Street North,2016,November,47,Monday,21-Nov-16,17,835,0,835,835,0,835,,,
Leeds,Albion Street North,2016,November,47,Monday,21-Nov-16,18,508,0,508,508,0,508,,,
Leeds,Albion Street North,2016,November,47,Monday,21-Nov-16,19,298,0,298,298,0,298,,,
Leeds,Albion Street North,2016,November,47,Monday,21-Nov-16,20,143,0,143,143,0,143,,,
Leeds,Albion Street North,2016,November,47,Monday,21-Nov-16,21,86,0,86,86,0,86,,,
Leeds,Albion Street North,2016,November,47,Monday,21-Nov-16,22,71,0,71,71,0,71,,,
Leeds,Albion Street North,2016,November,47,Monday,21-Nov-16,23,38,0,38,38,0,38,,,
Leeds,Albion Street North,2016,November,47,Tuesday,22-Nov-16,0,16,0,16,16,0,16,,,
Leeds,Albion Street North,2016,November,47,Tuesday,22-Nov-16,1,8,0,8,8,0,8,,,
Leeds,Albion Street North,2016,November,47,Tuesday,22-Nov-16,2,0,0,0,0,0,0,,,
Leeds,Albion Street North,2016,November,47,Tuesday,22-Nov-16,3,0,0,0,0,0,0,,,
Leeds,Albion Street North,2016,November,47,Tuesday,22-Nov-16,4,11,0,11,11,0,11,,,
Leeds,Albion Street North,2016,November,47,Tuesday,22-Nov-16,5,32,0,32,32,0,32,,,
Leeds,Albion Street North,2016,November,47,Tuesday,22-Nov-16,6,66,0,66,66,0,66,,,
Leeds,Albion Street North,2016,November,47,Tuesday,22-Nov-16,7,212,0,212,212,0,212,,,
Leeds,Albion Street North,2016,November,47,Tuesday,22-Nov-16,8,848,0,848,848,0,848,,,
Leeds,Albion Street North,2016,November,47,Tuesday,22-Nov-16,9,1095,0,1095,1095,0,1095,,,
Leeds,Albion Street North,2016,November,47,Tuesday,22-Nov-16,10,1590,0,1590,1590,0,1590,,,
Leeds,Albion Street North,2016,November,47,Tuesday,22-Nov-16,11,1792,0,1792,1792,0,1792,,,
Leeds,Albion Street North,2016,November,47,Tuesday,22-Nov-16,12,1679,0,1679,1679,0,1679,,,
Leeds,Albion Street North,2016,November,47,Tuesday,22-Nov-16,13,1260,0,1260,1260,0,1260,,,
Leeds,Albion Street North,2016,November,47,Tuesday,22-Nov-16,14,860,0,860,860,0,860,,,
Leeds,Albion Street North,2016,November,47,Tuesday,22-Nov-16,15,902,0,902,902,0,902,,,
