"Date","InCount","outlier"
"799","2011-09-23","14157",2
"800","2011-09-24","16299",2
"801","2011-09-25","13659",2
"802","2011-09-26","4542",2
"803","2011-09-27","6994",2
"804","2011-09-28","7219",2
"805","2011-09-29","7782",2
"806","2011-09-30","13134",2
"807","2011-10-01","17362",2
"808","2011-10-02","14160",2
"809","2011-10-03","4753",2
"810","2011-10-04","6008",2
"811","2011-10-05","6488",2
"812","2011-10-06","6127",2
"813","2011-10-07","13769",2
"814","2011-10-08","11945",2
"815","2011-10-09","9728",2
"816","2011-10-10","5263",2
"817","2011-10-11","5548",2
"818","2011-10-12","5763",2
"819","2011-10-13","6045",2
"820","2011-10-14","10586",2
"821","2011-10-15","11979",2
"822","2011-10-16","10428",2
"823","2011-10-17","4064",2
"824","2011-10-18","4775",2
"825","2011-10-19","6722",2
"826","2011-10-20","5979",2
"827","2011-10-21","10333",2
"828","2011-10-22","11718",2
"829","2011-10-23","9640",2
"830","2011-10-24","4268",2
"831","2011-10-25","4591",2
"832","2011-10-26","6475",2
"833","2011-10-27","5775",2
"834","2011-10-28","11963",2
"835","2011-10-29","12071",2
"836","2011-10-30","15032",2
"837","2011-10-31","6018",2
"838","2011-11-01","7936",2
"839","2011-11-02","4332",2
"840","2011-11-03","5096",2
"841","2011-11-04","9239",2
"842","2011-11-05","10251",2
"843","2011-11-06","7501",2
"844","2011-11-07","4180",2
"845","2011-11-08","5912",2
"846","2011-11-09","7028",2
"847","2011-11-10","9778",2
"848","2011-11-11","12813",2
"849","2011-11-12","15355",2
"850","2011-11-13","12010",2
"851","2011-11-14","5112",2
"852","2011-11-15","5908",2
"853","2011-11-16","6682",2
"854","2011-11-17","7495",2
"855","2011-11-18","14486",2
"856","2011-11-19","17591",2
"857","2011-11-20","11455",2
"858","2011-11-21","4558",2
"859","2011-11-22","5818",2
"860","2011-11-23","6937",2
"861","2011-11-24","7551",2
"862","2011-11-25","12089",2
"863","2011-11-26","16004",2
"864","2011-11-27","12389",2
"865","2011-11-28","4421",2
"866","2011-11-29","5567",2
"867","2011-11-30","7418",2
"868","2011-12-01","6934",2
"869","2011-12-02","11093",2
"870","2011-12-03","13323",2
"871","2011-12-04","10436",2
"872","2011-12-05","4225",2
"873","2011-12-06","4777",2
"874","2011-12-07","6229",2
"875","2011-12-08","6541",2
"876","2011-12-09","9683",2
"877","2011-12-10","13524",2
"878","2011-12-11","10249",2
"879","2011-12-12","4138",2
"880","2011-12-13","5293",2
"881","2011-12-14","5340",2
"882","2011-12-15","8405",2
"883","2011-12-16","10921",2
"884","2011-12-17","14098",2
"885","2011-12-18","10334",2
"886","2011-12-19","4188",2
"887","2011-12-20","4939",2
"888","2011-12-21","7253",2
"889","2011-12-22","8239",2
"890","2011-12-23","9719",2
"891","2011-12-24","7144",2
"892","2011-12-25","969",2
"893","2011-12-26","3327",2
"894","2011-12-27","5952",2
"895","2011-12-28","5770",2
"896","2011-12-29","4697",2
"897","2011-12-30","6145",2
"898","2011-12-31","7075",2
"899","2012-01-01","11029",2
"900","2012-01-02","2285",2
"901","2012-01-03","3471",2
"902","2012-01-04","3311",2
"903","2012-01-05","4716",2
"904","2012-01-06","6226",2
"905","2012-01-07","9311",2
"906","2012-01-08","7731",2
"907","2012-01-09","3905",2
"908","2012-01-10","4460",2
"909","2012-01-11","5058",2
"910","2012-01-12","4674",2
"911","2012-01-13","7375",2
"912","2012-01-14","7981",2
"913","2012-01-15","8603",2
"914","2012-01-16","2796",2
"915","2012-01-17","3540",2
"916","2012-01-18","4847",2
"917","2012-01-19","4484",2
"918","2012-01-20","7348",2
"919","2012-01-21","9539",2
"920","2012-01-22","9746",2
"921","2012-01-23","3344",2
"922","2012-01-24","3973",2
"923","2012-01-25","4679",2
"924","2012-01-26","4908",2
"925","2012-01-27","7584",2
"926","2012-01-28","14880",2
"927","2012-01-29","10473",2
"928","2012-01-30","4404",2
