"Date","InCount","outlier"
"809","2011-10-03","155817",2
"810","2011-10-04","155715",2
"811","2011-10-05","169425",2
"812","2011-10-06","148765",2
"813","2011-10-07","195497",2
"814","2011-10-08","231520",2
"815","2011-10-09","111308",2
"816","2011-10-10","123190",2
"817","2011-10-11","149904",2
"818","2011-10-12","141559",2
"819","2011-10-13","160732",2
"820","2011-10-14","189891",2
"821","2011-10-15","264461",2
"822","2011-10-16","114075",2
"823","2011-10-17","142452",2
"824","2011-10-18","140971",2
"825","2011-10-19","165576",2
"826","2011-10-20","167693",2
"827","2011-10-21","183873",2
"828","2011-10-22","267852",2
"829","2011-10-23","113242",2
"830","2011-10-24","193328",2
"831","2011-10-25","189892",2
"832","2011-10-26","197574",2
"833","2011-10-27","183416",2
"834","2011-10-28","238110",2
"835","2011-10-29","247803",2
"836","2011-10-30","122572",2
"837","2011-10-31","167361",2
"838","2011-11-01","160572",2
"839","2011-11-02","150390",2
"840","2011-11-03","152511",2
"841","2011-11-04","178773",2
"842","2011-11-05","221953",2
"843","2011-11-06","115966",2
"844","2011-11-07","140406",2
"845","2011-11-08","149953",2
"846","2011-11-09","182992",2
"847","2011-11-10","221029",2
"848","2011-11-11","209170",2
"849","2011-11-12","344532",1
"850","2011-11-13","135145",2
"851","2011-11-14","177601",2
"852","2011-11-15","184482",2
"853","2011-11-16","192252",2
"854","2011-11-17","217082",2
"855","2011-11-18","234356",2
"856","2011-11-19","368979",1
"857","2011-11-20","156085",2
"858","2011-11-21","180604",2
"859","2011-11-22","187942",2
"860","2011-11-23","191958",2
"861","2011-11-24","210096",2
"862","2011-11-25","218132",2
"863","2011-11-26","354469",1
"864","2011-11-27","174870",2
"865","2011-11-28","203514",2
"866","2011-11-29","177161",2
"867","2011-11-30","301033",1
"868","2011-12-01","224972",2
"869","2011-12-02","251588",2
"870","2011-12-03","374532",1
"871","2011-12-04","152858",2
"872","2011-12-05","191401",2
"873","2011-12-06","193419",2
"874","2011-12-07","190868",2
"875","2011-12-08","178366",2
"876","2011-12-09","222519",2
"877","2011-12-10","359730",1
"878","2011-12-11","172974",2
"879","2011-12-12","223513",2
"880","2011-12-13","215436",2
"881","2011-12-14","193612",2
"882","2011-12-15","250538",2
"883","2011-12-16","261225",2
"884","2011-12-17","340347",1
"885","2011-12-18","196846",2
"886","2011-12-19","274488",2
"887","2011-12-20","307868",1
"888","2011-12-21","299425",1
"889","2011-12-22","354833",1
"890","2011-12-23","286607",2
"891","2011-12-24","204329",2
"892","2011-12-25","4209",1
"893","2011-12-26","240340",2
"894","2011-12-27","287597",2
"895","2011-12-28","283715",2
"896","2011-12-29","208593",2
"897","2011-12-30","227873",2
"898","2011-12-31","184804",2
"899","2012-01-01","32486",1
"900","2012-01-02","141394",2
"901","2012-01-03","129334",2
"902","2012-01-04","135152",2
"903","2012-01-05","149768",2
"904","2012-01-06","169800",2
"905","2012-01-07","214503",2
"906","2012-01-08","94484",2
"907","2012-01-09","155961",2
"908","2012-01-10","155091",2
"909","2012-01-11","155671",2
"910","2012-01-12","167841",2
"911","2012-01-13","180191",2
"912","2012-01-14","215423",2
"913","2012-01-15","88229",2
"914","2012-01-16","141970",2
"915","2012-01-17","148770",2
"916","2012-01-18","155802",2
"917","2012-01-19","156259",2
"918","2012-01-20","164789",2
"919","2012-01-21","212224",2
"920","2012-01-22","89616",2
"921","2012-01-23","144178",2
"922","2012-01-24","127559",2
"923","2012-01-25","153974",2
"924","2012-01-26","155250",2
"925","2012-01-27","172081",2
"926","2012-01-28","281883",2
"927","2012-01-29","107268",2
"928","2012-01-30","158156",2
