Site,LocationName,BRCYear,BRCMonthName,BRCWeekNum,DayName,Date,Hour3,InCount,OutCount,ReportCount,FactoredInCount,FactoredOutCount,FactoredReportCount,,Hour
Leeds,Albion Street North,2017,April,15,Wednesday,2017-04-12,08:00,457,0,457,457,0,457,,8
Leeds,Albion Street North,2017,April,15,Wednesday,2017-04-12,09:00,349,0,349,349,0,349,,9
Leeds,Albion Street North,2017,April,15,Wednesday,2017-04-12,10:00,517,0,517,517,0,517,,10
Leeds,Albion Street North,2017,April,15,Wednesday,2017-04-12,11:00,923,0,923,923,0,923,,11
Leeds,Albion Street North,2017,April,15,Wednesday,2017-04-12,12:00,1603,0,1603,1603,0,1603,,12
Leeds,Albion Street North,2017,April,15,Wednesday,2017-04-12,13:00,1846,0,1846,1846,0,1846,,13
Leeds,Albion Street North,2017,April,15,Wednesday,2017-04-12,14:00,1463,0,1463,1463,0,1463,,14
Leeds,Albion Street North,2017,April,15,Wednesday,2017-04-12,15:00,1150,0,1150,1150,0,1150,,15
Leeds,Albion Street North,2017,April,15,Wednesday,2017-04-12,16:00,806,0,806,806,0,806,,16
Leeds,Albion Street North,2017,April,15,Wednesday,2017-04-12,17:00,796,0,796,796,0,796,,17
Leeds,Albion Street North,2017,April,15,Wednesday,2017-04-12,18:00,496,0,496,496,0,496,,18
Leeds,Albion Street North,2017,April,15,Wednesday,2017-04-12,19:00,340,0,340,340,0,340,,19
Leeds,Albion Street North,2017,April,15,Wednesday,2017-04-12,20:00,164,0,164,164,0,164,,20
Leeds,Albion Street North,2017,April,15,Wednesday,2017-04-12,21:00,145,0,145,145,0,145,,21
Leeds,Albion Street North,2017,April,15,Wednesday,2017-04-12,22:00,114,0,114,114,0,114,,22
Leeds,Albion Street North,2017,April,15,Wednesday,2017-04-12,23:00,73,0,73,73,0,73,,23
Leeds,Albion Street North,2017,April,15,Thursday,2017-04-13,00:00,200,0,200,200,0,200,,0
Leeds,Albion Street North,2017,April,15,Thursday,2017-04-13,01:00,211,0,211,211,0,211,,1
Leeds,Albion Street North,2017,April,15,Thursday,2017-04-13,02:00,300,0,300,300,0,300,,2
Leeds,Albion Street North,2017,April,15,Thursday,2017-04-13,03:00,291,0,291,291,0,291,,3
Leeds,Albion Street North,2017,April,15,Thursday,2017-04-13,04:00,287,0,287,287,0,287,,4
Leeds,Albion Street North,2017,April,15,Thursday,2017-04-13,05:00,184,0,184,184,0,184,,5
Leeds,Albion Street North,2017,April,15,Thursday,2017-04-13,06:00,48,0,48,48,0,48,,6
Leeds,Albion Street North,2017,April,15,Thursday,2017-04-13,07:00,60,0,60,60,0,60,,7
Leeds,Albion Street North,2017,April,15,Thursday,2017-04-13,08:00,437,0,437,437,0,437,,8
Leeds,Albion Street North,2017,April,15,Thursday,2017-04-13,09:00,534,0,534,534,0,534,,9
Leeds,Albion Street North,2017,April,15,Thursday,2017-04-13,10:00,823,0,823,823,0,823,,10
Leeds,Albion Street North,2017,April,15,Thursday,2017-04-13,11:00,1218,0,1218,1218,0,1218,,11
Leeds,Albion Street North,2017,April,15,Thursday,2017-04-13,12:00,2220,0,2220,2220,0,2220,,12
Leeds,Albion Street North,2017,April,15,Thursday,2017-04-13,13:00,2834,0,2834,2834,0,2834,,13
Leeds,Albion Street North,2017,April,15,Thursday,2017-04-13,14:00,2178,0,2178,2178,0,2178,,14
Leeds,Albion Street North,2017,April,15,Thursday,2017-04-13,15:00,1668,0,1668,1668,0,1668,,15
Leeds,Albion Street North,2017,April,15,Thursday,2017-04-13,16:00,1159,0,1159,1159,0,1159,,16
Leeds,Albion Street North,2017,April,15,Thursday,2017-04-13,17:00,1317,0,1317,1317,0,1317,,17
Leeds,Albion Street North,2017,April,15,Thursday,2017-04-13,18:00,1041,0,1041,1041,0,1041,,18
Leeds,Albion Street North,2017,April,15,Thursday,2017-04-13,19:00,759,0,759,759,0,759,,19
Leeds,Albion Street North,2017,April,15,Thursday,2017-04-13,20:00,533,0,533,533,0,533,,20
Leeds,Albion Street North,2017,April,15,Thursday,2017-04-13,21:00,453,0,453,453,0,453,,21
Leeds,Albion Street North,2017,April,15,Thursday,2017-04-13,22:00,478,0,478,478,0,478,,22
Leeds,Albion Street North,2017,April,15,Thursday,2017-04-13,23:00,455,0,455,455,0,455,,23
Leeds,Albion Street North,2017,April,15,Friday,2017-04-14,00:00,0,0,0,0,0,0,,0
Leeds,Albion Street North,2017,April,15,Friday,2017-04-14,01:00,0,0,0,0,0,0,,1
Leeds,Albion Street North,2017,April,15,Friday,2017-04-14,02:00,0,0,0,0,0,0,,2
Leeds,Albion Street North,2017,April,15,Friday,2017-04-14,03:00,0,0,0,0,0,0,,3
Leeds,Albion Street North,2017,April,15,Friday,2017-04-14,04:00,0,0,0,0,0,0,,4
Leeds,Albion Street North,2017,April,15,Friday,2017-04-14,05:00,2,0,2,2,0,2,,5
Leeds,Albion Street North,2017,April,15,Friday,2017-04-14,06:00,0,0,0,0,0,0,,6
Leeds,Albion Street North,2017,April,15,Friday,2017-04-14,07:00,82,0,82,82,0,82,,7
Leeds,Albion Street North,2017,April,15,Friday,2017-04-14,08:00,523,0,523,523,0,523,,8
Leeds,Albion Street North,2017,April,15,Friday,2017-04-14,09:00,602,0,602,602,0,602,,9
Leeds,Albion Street North,2017,April,15,Friday,2017-04-14,10:00,974,0,974,974,0,974,,10
Leeds,Albion Street North,2017,April,15,Friday,2017-04-14,11:00,1556,0,1556,1556,0,1556,,11
Leeds,Albion Street North,2017,April,15,Friday,2017-04-14,12:00,2306,0,2306,2306,0,2306,,12
Leeds,Albion Street North,2017,April,15,Friday,2017-04-14,13:00,2556,0,2556,2556,0,2556,,13
Leeds,Albion Street North,2017,April,15,Friday,2017-04-14,14:00,2054,0,2054,2054,0,2054,,14
Leeds,Albion Street North,2017,April,15,Friday,2017-04-14,15:00,1545,0,1545,1545,0,1545,,15
Leeds,Albion Street North,2017,April,15,Friday,2017-04-14,16:00,1095,0,1095,1095,0,1095,,16
Leeds,Albion Street North,2017,April,15,Friday,2017-04-14,17:00,930,0,930,930,0,930,,17
Leeds,Albion Street North,2017,April,15,Friday,2017-04-14,18:00,701,0,701,701,0,701,,18
Leeds,Albion Street North,2017,April,15,Friday,2017-04-14,19:00,579,0,579,579,0,579,,19
Leeds,Albion Street North,2017,April,15,Friday,2017-04-14,20:00,325,0,325,325,0,325,,20
Leeds,Albion Street North,2017,April,15,Friday,2017-04-14,21:00,232,0,232,232,0,232,,21
Leeds,Albion Street North,2017,April,15,Friday,2017-04-14,22:00,331,0,331,331,0,331,,22
Leeds,Albion Street North,2017,April,15,Friday,2017-04-14,23:00,152,0,152,152,0,152,,23
Leeds,Albion Street North,2017,April,15,Saturday,2017-04-15,00:00,152,0,152,152,0,152,,0
Leeds,Albion Street North,2017,April,15,Saturday,2017-04-15,01:00,150,0,150,150,0,150,,1
Leeds,Albion Street North,2017,April,15,Saturday,2017-04-15,02:00,215,0,215,215,0,215,,2
Leeds,Albion Street North,2017,April,15,Saturday,2017-04-15,03:00,179,0,179,179,0,179,,3
Leeds,Albion Street North,2017,April,15,Saturday,2017-04-15,04:00,163,0,163,163,0,163,,4
Leeds,Albion Street North,2017,April,15,Saturday,2017-04-15,05:00,70,0,70,70,0,70,,5
Leeds,Albion Street North,2017,April,15,Saturday,2017-04-15,06:00,62,0,62,62,0,62,,6
Leeds,Albion Street North,2017,April,15,Saturday,2017-04-15,07:00,35,0,35,35,0,35,,7
Leeds,Albion Street North,2017,April,15,Saturday,2017-04-15,08:00,103,0,103,103,0,103,,8
Leeds,Albion Street North,2017,April,15,Saturday,2017-04-15,09:00,464,0,464,464,0,464,,9
Leeds,Albion Street North,2017,April,15,Saturday,2017-04-15,10:00,941,0,941,941,0,941,,10
Leeds,Albion Street North,2017,April,15,Saturday,2017-04-15,11:00,1456,0,1456,1456,0,1456,,11
Leeds,Albion Street North,2017,April,15,Saturday,2017-04-15,12:00,1974,0,1974,1974,0,1974,,12
Leeds,Albion Street North,2017,April,15,Saturday,2017-04-15,13:00,2045,0,2045,2045,0,2045,,13
Leeds,Albion Street North,2017,April,15,Saturday,2017-04-15,14:00,2165,0,2165,2165,0,2165,,14
Leeds,Albion Street North,2017,April,15,Saturday,2017-04-15,15:00,1751,0,1751,1751,0,1751,,15
Leeds,Albion Street North,2017,April,15,Saturday,2017-04-15,16:00,1330,0,1330,1330,0,1330,,16
Leeds,Albion Street North,2017,April,15,Saturday,2017-04-15,17:00,923,0,923,923,0,923,,17
Leeds,Albion Street North,2017,April,15,Saturday,2017-04-15,18:00,572,0,572,572,0,572,,18
Leeds,Albion Street North,2017,April,15,Saturday,2017-04-15,19:00,370,0,370,370,0,370,,19
Leeds,Albion Street North,2017,April,15,Saturday,2017-04-15,20:00,320,0,320,320,0,320,,20
Leeds,Albion Street North,2017,April,15,Saturday,2017-04-15,21:00,240,0,240,240,0,240,,21
Leeds,Albion Street North,2017,April,15,Saturday,2017-04-15,22:00,286,0,286,286,0,286,,22
Leeds,Albion Street North,2017,April,15,Saturday,2017-04-15,23:00,334,0,334,334,0,334,,23
Leeds,Albion Street North,2017,April,15,Sunday,2017-04-16,00:00,10,0,10,10,0,10,,0
Leeds,Albion Street North,2017,April,15,Sunday,2017-04-16,01:00,87,0,87,87,0,87,,1
Leeds,Albion Street North,2017,April,15,Sunday,2017-04-16,02:00,69,0,69,69,0,69,,2
Leeds,Albion Street North,2017,April,15,Sunday,2017-04-16,03:00,67,0,67,67,0,67,,3
Leeds,Albion Street North,2017,April,15,Sunday,2017-04-16,04:00,50,0,50,50,0,50,,4
Leeds,Albion Street North,2017,April,15,Sunday,2017-04-16,05:00,28,0,28,28,0,28,,5
Leeds,Albion Street North,2017,April,15,Sunday,2017-04-16,06:00,21,0,21,21,0,21,,6
Leeds,Albion Street North,2017,April,15,Sunday,2017-04-16,07:00,0,0,0,0,0,0,,7
Leeds,Albion Street North,2017,April,15,Sunday,2017-04-16,08:00,13,0,13,13,0,13,,8
Leeds,Albion Street North,2017,April,15,Sunday,2017-04-16,09:00,59,0,59,59,0,59,,9
Leeds,Albion Street North,2017,April,15,Sunday,2017-04-16,10:00,153,0,153,153,0,153,,10
Leeds,Albion Street North,2017,April,15,Sunday,2017-04-16,11:00,480,0,480,480,0,480,,11
Leeds,Albion Street North,2017,April,15,Sunday,2017-04-16,12:00,430,0,430,430,0,430,,12
Leeds,Albion Street North,2017,April,15,Sunday,2017-04-16,13:00,496,0,496,496,0,496,,13
Leeds,Albion Street North,2017,April,15,Sunday,2017-04-16,14:00,518,0,518,518,0,518,,14
Leeds,Albion Street North,2017,April,15,Sunday,2017-04-16,15:00,418,0,418,418,0,418,,15
Leeds,Albion Street North,2017,April,15,Sunday,2017-04-16,16:00,284,0,284,284,0,284,,16
Leeds,Albion Street North,2017,April,15,Sunday,2017-04-16,17:00,144,0,144,144,0,144,,17
Leeds,Albion Street North,2017,April,15,Sunday,2017-04-16,18:00,126,0,126,126,0,126,,18
Leeds,Albion Street North,2017,April,15,Sunday,2017-04-16,19:00,100,0,100,100,0,100,,19
Leeds,Albion Street North,2017,April,15,Sunday,2017-04-16,20:00,93,0,93,93,0,93,,20
Leeds,Albion Street North,2017,April,15,Sunday,2017-04-16,21:00,52,0,52,52,0,52,,21
Leeds,Albion Street North,2017,April,15,Sunday,2017-04-16,22:00,63,0,63,63,0,63,,22
Leeds,Albion Street North,2017,April,15,Sunday,2017-04-16,23:00,31,0,31,31,0,31,,23
Leeds,Albion Street North,2017,April,16,Monday,2017-04-17,00:00,0,0,0,0,0,0,,0
Leeds,Albion Street North,2017,April,16,Monday,2017-04-17,01:00,0,0,0,0,0,0,,1
Leeds,Albion Street North,2017,April,16,Monday,2017-04-17,02:00,0,0,0,0,0,0,,2
Leeds,Albion Street North,2017,April,16,Monday,2017-04-17,03:00,0,0,0,0,0,0,,3
Leeds,Albion Street North,2017,April,16,Monday,2017-04-17,04:00,0,0,0,0,0,0,,4
Leeds,Albion Street North,2017,April,16,Monday,2017-04-17,05:00,0,0,0,0,0,0,,5
Leeds,Albion Street North,2017,April,16,Monday,2017-04-17,06:00,0,0,0,0,0,0,,6
Leeds,Albion Street North,2017,April,16,Monday,2017-04-17,07:00,97,0,97,97,0,97,,7
Leeds,Albion Street North,2017,April,16,Monday,2017-04-17,08:00,512,0,512,512,0,512,,8
Leeds,Albion Street North,2017,April,16,Monday,2017-04-17,09:00,550,0,550,550,0,550,,9
Leeds,Albion Street North,2017,April,16,Monday,2017-04-17,10:00,1020,0,1020,1020,0,1020,,10
Leeds,Albion Street North,2017,April,16,Monday,2017-04-17,11:00,1747,0,1747,1747,0,1747,,11
Leeds,Albion Street North,2017,April,16,Monday,2017-04-17,12:00,2391,0,2391,2391,0,2391,,12
Leeds,Albion Street North,2017,April,16,Monday,2017-04-17,13:00,2218,0,2218,2218,0,2218,,13
Leeds,Albion Street North,2017,April,16,Monday,2017-04-17,14:00,1485,0,1485,1485,0,1485,,14
Leeds,Albion Street North,2017,April,16,Monday,2017-04-17,15:00,1604,0,1604,1604,0,1604,,15
Leeds,Albion Street North,2017,April,16,Monday,2017-04-17,16:00,1063,0,1063,1063,0,1063,,16
Leeds,Albion Street North,2017,April,16,Monday,2017-04-17,17:00,1000,0,1000,1000,0,1000,,17
Leeds,Albion Street North,2017,April,16,Monday,2017-04-17,18:00,609,0,609,609,0,609,,18
Leeds,Albion Street North,2017,April,16,Monday,2017-04-17,19:00,357,0,357,357,0,357,,19
Leeds,Albion Street North,2017,April,16,Monday,2017-04-17,20:00,167,0,167,167,0,167,,20
Leeds,Albion Street North,2017,April,16,Monday,2017-04-17,21:00,99,0,99,99,0,99,,21
Leeds,Albion Street North,2017,April,16,Monday,2017-04-17,22:00,77,0,77,77,0,77,,22
Leeds,Albion Street North,2017,April,16,Monday,2017-04-17,23:00,38,0,38,38,0,38,,23
Leeds,Albion Street North,2017,April,16,Tuesday,2017-04-18,00:00,9,0,9,9,0,9,,0
Leeds,Albion Street North,2017,April,16,Tuesday,2017-04-18,01:00,0,0,0,0,0,0,,1
Leeds,Albion Street North,2017,April,16,Tuesday,2017-04-18,02:00,0,0,0,0,0,0,,2
Leeds,Albion Street North,2017,April,16,Tuesday,2017-04-18,03:00,0,0,0,0,0,0,,3
Leeds,Albion Street North,2017,April,16,Tuesday,2017-04-18,04:00,4,0,4,4,0,4,,4
Leeds,Albion Street North,2017,April,16,Tuesday,2017-04-18,05:00,23,0,23,23,0,23,,5
Leeds,Albion Street North,2017,April,16,Tuesday,2017-04-18,06:00,57,0,57,57,0,57,,6
Leeds,Albion Street North,2017,April,16,Tuesday,2017-04-18,07:00,204,0,204,204,0,204,,7
Leeds,Albion Street North,2017,April,16,Tuesday,2017-04-18,08:00,846,0,846,846,0,846,,8
Leeds,Albion Street North,2017,April,16,Tuesday,2017-04-18,09:00,1095,0,1095,1095,0,1095,,9
Leeds,Albion Street North,2017,April,16,Tuesday,2017-04-18,10:00,1596,0,1596,1596,0,1596,,10
Leeds,Albion Street North,2017,April,16,Tuesday,2017-04-18,11:00,1799,0,1799,1799,0,1799,,11
Leeds,Albion Street North,2017,April,16,Tuesday,2017-04-18,12:00,1697,0,1697,1697,0,1697,,12
Leeds,Albion Street North,2017,April,16,Tuesday,2017-04-18,13:00,1272,0,1272,1272,0,1272,,13
Leeds,Albion Street North,2017,April,16,Tuesday,2017-04-18,14:00,870,0,870,870,0,870,,14
Leeds,Albion Street North,2017,April,16,Tuesday,2017-04-18,15:00,912,0,912,912,0,912,,15
Leeds,Albion Street North,2017,April,16,Tuesday,2017-04-18,16:00,866,0,866,866,0,866,,16
Leeds,Albion Street North,2017,April,16,Tuesday,2017-04-18,17:00,859,0,859,859,0,859,,17
Leeds,Albion Street North,2017,April,16,Tuesday,2017-04-18,18:00,495,0,495,495,0,495,,18
Leeds,Albion Street North,2017,April,16,Tuesday,2017-04-18,19:00,226,0,226,226,0,226,,19
Leeds,Albion Street North,2017,April,16,Tuesday,2017-04-18,20:00,103,0,103,103,0,103,,20
Leeds,Albion Street North,2017,April,16,Tuesday,2017-04-18,21:00,56,0,56,56,0,56,,21
Leeds,Albion Street North,2017,April,16,Tuesday,2017-04-18,22:00,82,0,82,82,0,82,,22
Leeds,Albion Street North,2017,April,16,Tuesday,2017-04-18,23:00,90,0,90,90,0,90,,23
Leeds,Albion Street North,2017,April,16,Wednesday,2017-04-19,00:00,14,0,14,14,0,14,,0
Leeds,Albion Street North,2017,April,16,Wednesday,2017-04-19,01:00,11,0,11,11,0,11,,1
Leeds,Albion Street North,2017,April,16,Wednesday,2017-04-19,02:00,94,0,94,94,0,94,,2
Leeds,Albion Street North,2017,April,16,Wednesday,2017-04-19,03:00,78,0,78,78,0,78,,3
Leeds,Albion Street North,2017,April,16,Wednesday,2017-04-19,04:00,85,0,85,85,0,85,,4
Leeds,Albion Street North,2017,April,16,Wednesday,2017-04-19,05:00,66,0,66,66,0,66,,5
Leeds,Albion Street North,2017,April,16,Wednesday,2017-04-19,06:00,15,0,15,15,0,15,,6
Leeds,Albion Street North,2017,April,16,Wednesday,2017-04-19,07:00,108,0,108,108,0,108,,7
Leeds,Albion Street North,2017,April,16,Wednesday,2017-04-19,08:00,464,0,464,464,0,464,,8
Leeds,Albion Street North,2017,April,16,Wednesday,2017-04-19,09:00,354,0,354,354,0,354,,9
Leeds,Albion Street North,2017,April,16,Wednesday,2017-04-19,10:00,525,0,525,525,0,525,,10
Leeds,Albion Street North,2017,April,16,Wednesday,2017-04-19,11:00,937,0,937,937,0,937,,11
Leeds,Albion Street North,2017,April,16,Wednesday,2017-04-19,12:00,1629,0,1629,1629,0,1629,,12
Leeds,Albion Street North,2017,April,16,Wednesday,2017-04-19,13:00,1876,0,1876,1876,0,1876,,13
Leeds,Albion Street North,2017,April,16,Wednesday,2017-04-19,14:00,1487,0,1487,1487,0,1487,,14
Leeds,Albion Street North,2017,April,16,Wednesday,2017-04-19,15:00,1169,0,1169,1169,0,1169,,15
Leeds,Albion Street North,2017,April,16,Wednesday,2017-04-19,16:00,819,0,819,819,0,819,,16
Leeds,Albion Street North,2017,April,16,Wednesday,2017-04-19,17:00,809,0,809,809,0,809,,17
Leeds,Albion Street North,2017,April,16,Wednesday,2017-04-19,18:00,504,0,504,504,0,504,,18
Leeds,Albion Street North,2017,April,16,Wednesday,2017-04-19,19:00,345,0,345,345,0,345,,19
Leeds,Albion Street North,2017,April,16,Wednesday,2017-04-19,20:00,166,0,166,166,0,166,,20
Leeds,Albion Street North,2017,April,16,Wednesday,2017-04-19,21:00,147,0,147,147,0,147,,21
Leeds,Albion Street North,2017,April,16,Wednesday,2017-04-19,22:00,115,0,115,115,0,115,,22
Leeds,Albion Street North,2017,April,16,Wednesday,2017-04-19,23:00,74,0,74,74,0,74,,23
Leeds,Albion Street North,2017,April,16,Thursday,2017-04-20,00:00,184,0,184,184,0,184,,0
Leeds,Albion Street North,2017,April,16,Thursday,2017-04-20,01:00,194,0,194,194,0,194,,1
Leeds,Albion Street North,2017,April,16,Thursday,2017-04-20,02:00,274,0,274,274,0,274,,2
Leeds,Albion Street North,2017,April,16,Thursday,2017-04-20,03:00,266,0,266,266,0,266,,3
Leeds,Albion Street North,2017,April,16,Thursday,2017-04-20,04:00,263,0,263,263,0,263,,4
Leeds,Albion Street North,2017,April,16,Thursday,2017-04-20,05:00,168,0,168,168,0,168,,5
Leeds,Albion Street North,2017,April,16,Thursday,2017-04-20,06:00,44,0,44,44,0,44,,6
Leeds,Albion Street North,2017,April,16,Thursday,2017-04-20,07:00,54,0,54,54,0,54,,7
Leeds,Albion Street North,2017,April,16,Thursday,2017-04-20,08:00,399,0,399,399,0,399,,8
Leeds,Albion Street North,2017,April,16,Thursday,2017-04-20,09:00,487,0,487,487,0,487,,9
Leeds,Albion Street North,2017,April,16,Thursday,2017-04-20,10:00,751,0,751,751,0,751,,10
Leeds,Albion Street North,2017,April,16,Thursday,2017-04-20,11:00,1113,0,1113,1113,0,1113,,11
Leeds,Albion Street North,2017,April,16,Thursday,2017-04-20,12:00,2031,0,2031,2031,0,2031,,12
Leeds,Albion Street North,2017,April,16,Thursday,2017-04-20,13:00,2592,0,2592,2592,0,2592,,13
Leeds,Albion Street North,2017,April,16,Thursday,2017-04-20,14:00,1992,0,1992,1992,0,1992,,14
Leeds,Albion Street North,2017,April,16,Thursday,2017-04-20,15:00,1525,0,1525,1525,0,1525,,15
Leeds,Albion Street North,2017,April,16,Thursday,2017-04-20,16:00,1060,0,1060,1060,0,1060,,16
Leeds,Albion Street North,2017,April,16,Thursday,2017-04-20,17:00,1205,0,1205,1205,0,1205,,17
Leeds,Albion Street North,2017,April,16,Thursday,2017-04-20,18:00,952,0,952,952,0,952,,18
Leeds,Albion Street North,2017,April,16,Thursday,2017-04-20,19:00,695,0,695,695,0,695,,19
Leeds,Albion Street North,2017,April,16,Thursday,2017-04-20,20:00,487,0,487,487,0,487,,20
Leeds,Albion Street North,2017,April,16,Thursday,2017-04-20,21:00,413,0,413,413,0,413,,21
Leeds,Albion Street North,2017,April,16,Thursday,2017-04-20,22:00,437,0,437,437,0,437,,22
Leeds,Albion Street North,2017,April,16,Thursday,2017-04-20,23:00,417,0,417,417,0,417,,23
Leeds,Albion Street North,2017,April,16,Friday,2017-04-21,00:00,0,0,0,0,0,0,,0
Leeds,Albion Street North,2017,April,16,Friday,2017-04-21,01:00,0,0,0,0,0,0,,1
Leeds,Albion Street North,2017,April,16,Friday,2017-04-21,02:00,0,0,0,0,0,0,,2
Leeds,Albion Street North,2017,April,16,Friday,2017-04-21,03:00,0,0,0,0,0,0,,3
Leeds,Albion Street North,2017,April,16,Friday,2017-04-21,04:00,0,0,0,0,0,0,,4
Leeds,Albion Street North,2017,April,16,Friday,2017-04-21,05:00,2,0,2,2,0,2,,5
Leeds,Albion Street North,2017,April,16,Friday,2017-04-21,06:00,0,0,0,0,0,0,,6
Leeds,Albion Street North,2017,April,16,Friday,2017-04-21,07:00,85,0,85,85,0,85,,7
Leeds,Albion Street North,2017,April,16,Friday,2017-04-21,08:00,543,0,543,543,0,543,,8
Leeds,Albion Street North,2017,April,16,Friday,2017-04-21,09:00,625,0,625,625,0,625,,9
Leeds,Albion Street North,2017,April,16,Friday,2017-04-21,10:00,1011,0,1011,1011,0,1011,,10
Leeds,Albion Street North,2017,April,16,Friday,2017-04-21,11:00,1616,0,1616,1616,0,1616,,11
Leeds,Albion Street North,2017,April,16,Friday,2017-04-21,12:00,2395,0,2395,2395,0,2395,,12
Leeds,Albion Street North,2017,April,16,Friday,2017-04-21,13:00,2655,0,2655,2655,0,2655,,13
Leeds,Albion Street North,2017,April,16,Friday,2017-04-21,14:00,2134,0,2134,2134,0,2134,,14
Leeds,Albion Street North,2017,April,16,Friday,2017-04-21,15:00,1605,0,1605,1605,0,1605,,15
Leeds,Albion Street North,2017,April,16,Friday,2017-04-21,16:00,1138,0,1138,1138,0,1138,,16
Leeds,Albion Street North,2017,April,16,Friday,2017-04-21,17:00,966,0,966,966,0,966,,17
Leeds,Albion Street North,2017,April,16,Friday,2017-04-21,18:00,728,0,728,728,0,728,,18
Leeds,Albion Street North,2017,April,16,Friday,2017-04-21,19:00,601,0,601,601,0,601,,19
Leeds,Albion Street North,2017,April,16,Friday,2017-04-21,20:00,337,0,337,337,0,337,,20
Leeds,Albion Street North,2017,April,16,Friday,2017-04-21,21:00,241,0,241,241,0,241,,21
Leeds,Albion Street North,2017,April,16,Friday,2017-04-21,22:00,344,0,344,344,0,344,,22
Leeds,Albion Street North,2017,April,16,Friday,2017-04-21,23:00,158,0,158,158,0,158,,23
