Site,LocationName,BRCYear,BRCMonthName,BRCWeekNum,DayName,Date,Hour,InCount,OutCount,ReportCount,FactoredInCount,FactoredOutCount,FactoredReportCount
Leeds,"Dortmund Square	",2017,September,38,Saturday,23-Sep-17,,25463,0,25463,25463,0,25463
Leeds,Headrow,2017,September,38,Saturday,23-Sep-17,,24425,0,24425,24425,0,24425
Leeds,Albion Street North,2017,September,38,Sunday,24-Sep-17,,24772,0,24772,24772,0,24772
Leeds,Albion Street South,2017,September,38,Sunday,24-Sep-17,,16545,0,16545,16545,0,16545
Leeds,Briggate,2017,September,38,Sunday,24-Sep-17,,45236,0,45236,45236,0,45236
Leeds,"Briggate at McDonalds	",2017,September,38,Sunday,24-Sep-17,,11274,14050,11274,11274,14050,11274
Leeds,Commercial Street at Barratts,2017,September,38,Sunday,24-Sep-17,,12337,0,12337,12337,0,12337
Leeds,Commercial Street at Sharps,2017,September,38,Sunday,24-Sep-17,,20728,0,20728,20728,0,20728
Leeds,"Dortmund Square	",2017,September,38,Sunday,24-Sep-17,,15635,0,15635,15635,0,15635
Leeds,Headrow,2017,September,38,Sunday,24-Sep-17,,14272,0,14272,14272,0,14272
Leeds,Albion Street North,2017,September,39,Monday,25-Sep-17,,31049,0,31049,31049,0,31049
Leeds,Albion Street South,2017,September,39,Monday,25-Sep-17,,20774,0,20774,20774,0,20774
Leeds,Briggate,2017,September,39,Monday,25-Sep-17,,33712,0,33712,33712,0,33712
Leeds,"Briggate at McDonalds	",2017,September,39,Monday,25-Sep-17,,13167,13315,13167,13167,13315,13167
Leeds,Commercial Street at Barratts,2017,September,39,Monday,25-Sep-17,,15984,0,15984,15984,0,15984
Leeds,Commercial Street at Sharps,2017,September,39,Monday,25-Sep-17,,25443,0,25443,25443,0,25443
Leeds,"Dortmund Square	",2017,September,39,Monday,25-Sep-17,,22267,0,22267,22267,0,22267
Leeds,Headrow,2017,September,39,Monday,25-Sep-17,,18523,0,18523,18523,0,18523
Leeds,Albion Street North,2017,September,39,Tuesday,26-Sep-17,,37976,0,37976,37976,0,37976
Leeds,Albion Street South,2017,September,39,Tuesday,26-Sep-17,,25289,0,25289,25289,0,25289
Leeds,Briggate,2017,September,39,Tuesday,26-Sep-17,,47939,0,47939,47939,0,47939
Leeds,"Briggate at McDonalds	",2017,September,39,Tuesday,26-Sep-17,,14933,15697,14933,14933,15697,14933
Leeds,Commercial Street at Barratts,2017,September,39,Tuesday,26-Sep-17,,26053,0,26053,26053,0,26053
Leeds,Commercial Street at Sharps,2017,September,39,Tuesday,26-Sep-17,,33858,0,33858,33858,0,33858
Leeds,"Dortmund Square	",2017,September,39,Tuesday,26-Sep-17,,24104,0,24104,24104,0,24104
Leeds,Headrow,2017,September,39,Tuesday,26-Sep-17,,20616,0,20616,20616,0,20616
Leeds,Albion Street North,2017,September,39,Wednesday,27-Sep-17,,31372,0,31372,31372,0,31372
Leeds,Albion Street South,2017,September,39,Wednesday,27-Sep-17,,22739,0,22739,22739,0,22739
Leeds,Briggate,2017,September,39,Wednesday,27-Sep-17,,38710,0,38710,38710,0,38710
Leeds,"Briggate at McDonalds	",2017,September,39,Wednesday,27-Sep-17,,13576,14008,13576,13576,14008,13576
Leeds,Commercial Street at Barratts,2017,September,39,Wednesday,27-Sep-17,,17234,0,17234,17234,0,17234
Leeds,Commercial Street at Sharps,2017,September,39,Wednesday,27-Sep-17,,27838,0,27838,27838,0,27838
Leeds,"Dortmund Square	",2017,September,39,Wednesday,27-Sep-17,,22982,0,22982,22982,0,22982
Leeds,Headrow,2017,September,39,Wednesday,27-Sep-17,,19975,0,19975,19975,0,19975
Leeds,Albion Street North,2017,September,39,Thursday,28-Sep-17,,32856,0,32856,32856,0,32856
Leeds,Albion Street South,2017,September,39,Thursday,28-Sep-17,,23404,0,23404,23404,0,23404
Leeds,Briggate,2017,September,39,Thursday,28-Sep-17,,40719,0,40719,40719,0,40719
