"Date","InCount","outlier"
"910","2012-01-12","149091",2
"911","2012-01-13","159784",2
"912","2012-01-14","198676",2
"913","2012-01-15","75846",2
"914","2012-01-16","130729",2
"915","2012-01-17","135371",2
"916","2012-01-18","139617",2
"917","2012-01-19","138793",2
"918","2012-01-20","145589",2
"919","2012-01-21","193016",2
"920","2012-01-22","76403",2
"921","2012-01-23","131430",2
"922","2012-01-24","113434",2
"923","2012-01-25","138174",2
"924","2012-01-26","137187",2
"925","2012-01-27","151585",2
"926","2012-01-28","251890",2
"927","2012-01-29","93136",2
"928","2012-01-30","141644",2
"929","2012-01-31","140466",2
"930","2012-02-01","154498",2
"931","2012-02-02","144545",2
"932","2012-02-03","166137",2
"933","2012-02-04","177770",2
"934","2012-02-05","70470",2
"935","2012-02-06","131103",2
"936","2012-02-07","137612",2
"937","2012-02-08","142280",2
"938","2012-02-09","132523",2
"939","2012-02-10","145855",2
"940","2012-02-11","210615",2
"941","2012-02-12","97221",2
"942","2012-02-13","193373",2
"943","2012-02-14","188085",2
"944","2012-02-15","175872",2
"945","2012-02-16","173933",2
"946","2012-02-17","180685",2
"947","2012-02-18","189787",2
"948","2012-02-19","91104",2
"949","2012-02-20","132907",2
"950","2012-02-21","140227",2
"951","2012-02-22","114665",2
"952","2012-02-23","140152",2
"953","2012-02-24","153234",2
"954","2012-02-25","210121",2
"955","2012-02-26","86559",2
"956","2012-02-27","118988",2
"957","2012-02-28","149670",2
"958","2012-02-29","147233",2
"959","2012-03-01","166659",2
"960","2012-03-02","155703",2
"961","2012-03-03","219175",2
"962","2012-03-04","67534",2
"963","2012-03-05","140017",2
"964","2012-03-06","150862",2
"965","2012-03-07","131630",2
"966","2012-03-08","142394",2
"967","2012-03-09","157215",2
"968","2012-03-10","240291",2
"969","2012-03-11","102053",2
"970","2012-03-12","141784",2
"971","2012-03-13","134236",2
"972","2012-03-14","142301",2
"973","2012-03-15","164072",2
"974","2012-03-16","169031",2
"975","2012-03-17","234348",2
"976","2012-03-18","95180",2
"977","2012-03-19","131951",2
"978","2012-03-20","151498",2
"979","2012-03-21","131422",2
"980","2012-03-22","161728",2
"981","2012-03-23","151116",2
"982","2012-03-24","241898",2
"983","2012-03-25","109572",2
"984","2012-03-26","153070",2
"985","2012-03-27","163697",2
"986","2012-03-28","147123",2
"987","2012-03-29","156593",2
"988","2012-03-30","170398",2
"989","2012-03-31","207266",2
"990","2012-04-01","100442",2
"991","2012-04-02","149805",2
"992","2012-04-03","146143",2
"993","2012-04-04","113061",2
"994","2012-04-05","201912",2
"995","2012-04-06","138233",2
"996","2012-04-07","182174",2
"997","2012-04-08","28788",1
"998","2012-04-09","93621",2
"999","2012-04-10","162965",2
"1000","2012-04-11","154921",2
"1001","2012-04-12","165451",2
"1002","2012-04-13","166927",2
"1003","2012-04-14","162483",2
"1004","2012-04-15","85884",2
"1005","2012-04-16","145383",2
"1006","2012-04-17","151713",2
"1007","2012-04-18","108776",2
"1008","2012-04-19","119410",2
"1009","2012-04-20","167138",2
"1010","2012-04-21","218984",2
"1011","2012-04-22","76995",2
"1012","2012-04-23","123223",2
"1013","2012-04-24","144277",2
"1014","2012-04-25","98483",2
"1015","2012-04-26","127826",2
"1016","2012-04-27","161275",2
"1017","2012-04-28","204726",2
"1018","2012-04-29","59191",2
"1019","2012-04-30","169721",2
"1020","2012-05-01","134200",2
"1021","2012-05-02","166529",2
"1022","2012-05-03","142916",2
"1023","2012-05-04","152890",2
"1024","2012-05-05","219838",2
"1025","2012-05-06","109841",2
"1026","2012-05-07","107155",2
"1027","2012-05-08","153995",2
"1028","2012-05-09","135218",2
"1029","2012-05-10","128602",2
"1030","2012-05-11","145253",2
"1031","2012-05-12","223527",2
"1032","2012-05-13","94690",2
"1033","2012-05-14","148891",2
"1034","2012-05-15","138778",2
"1035","2012-05-16","152106",2
"1036","2012-05-17","137313",2
"1037","2012-05-18","151109",2
"1038","2012-05-19","204096",2
"1039","2012-05-20","99411",2
"1040","2012-05-21","136655",2
"1041","2012-05-22","157751",2
"1042","2012-05-23","160396",2
"1043","2012-05-24","168885",2
"1044","2012-05-25","181082",2
"1045","2012-05-26","223191",2
"1046","2012-05-27","104154",2
"1047","2012-05-28","160230",2
"1048","2012-05-29","163631",2
"1049","2012-05-30","160272",2
"1050","2012-05-31","142456",2
"1051","2012-06-01","168414",2
"1052","2012-06-02","209320",2
"1053","2012-06-03","70865",2
"1054","2012-06-04","118744",2
"1055","2012-06-05","109074",2
"1056","2012-06-06","182473",2
"1057","2012-06-07","143937",2
"1058","2012-06-08","150158",2
"1059","2012-06-09","172743",2
"1060","2012-06-10","85044",2
"1061","2012-06-11","126546",2
"1062","2012-06-12","141224",2
"1063","2012-06-13","137173",2
"1064","2012-06-14","150454",2
"1065","2012-06-15","155607",2
"1066","2012-06-16","182553",2
"1067","2012-06-17","86590",2
"1068","2012-06-18","141715",2
"1069","2012-06-19","142318",2
"1070","2012-06-20","157634",2
"1071","2012-06-21","118554",2
"1072","2012-06-22","126552",2
"1073","2012-06-23","194577",2
"1074","2012-06-24","94580",2
"1075","2012-06-25","139652",2
"1076","2012-06-26","155763",2
"1077","2012-06-27","143423",2
"1078","2012-06-28","129010",2
"1079","2012-06-29","165161",2
"1080","2012-06-30","226815",2
"1081","2012-07-01","93537",2
"1082","2012-07-02","134564",2
"1083","2012-07-03","141812",2
"1084","2012-07-04","136129",2
"1085","2012-07-05","142861",2
"1086","2012-07-06","118945",2
"1087","2012-07-07","213141",2
"1088","2012-07-08","100816",2
"1089","2012-07-09","135061",2
"1090","2012-07-10","137222",2
"1091","2012-07-11","153175",2
"1092","2012-07-12","157690",2
"1093","2012-07-13","141503",2
"1094","2012-07-14","214022",2
"1095","2012-07-15","99365",2
"1096","2012-07-16","135150",2
"1097","2012-07-17","148392",2
"1098","2012-07-18","145249",2
"1099","2012-07-19","166389",2
"1100","2012-07-20","152372",2
"1101","2012-07-21","207487",2
"1102","2012-07-22","89089",2
"1103","2012-07-23","149830",2
"1104","2012-07-24","141898",2
"1105","2012-07-25","139011",2
"1106","2012-07-26","145830",2
"1107","2012-07-27","165189",2
"1108","2012-07-28","176607",2
"1109","2012-07-29","80514",2
"1110","2012-07-30","140190",2
"1111","2012-07-31","141701",2
"1112","2012-08-01","136853",2
"1113","2012-08-02","150336",2
"1114","2012-08-03","145039",2
"1115","2012-08-04","165324",2
"1116","2012-08-05","79700",2
"1117","2012-08-06","134974",2
"1118","2012-08-07","126906",2
"1119","2012-08-08","147242",2
"1120","2012-08-09","146690",2
"1121","2012-08-10","147771",2
"1122","2012-08-11","163439",2
"1123","2012-08-12","77337",2
"1124","2012-08-13","133721",2
"1125","2012-08-14","148428",2
"1126","2012-08-15","131538",2
"1127","2012-08-16","157694",2
"1128","2012-08-17","143574",2
"1129","2012-08-18","176159",2
"1130","2012-08-19","74113",2
"1131","2012-08-20","141127",2
"1132","2012-08-21","141620",2
"1133","2012-08-22","147782",2
"1134","2012-08-23","146283",2
"1135","2012-08-24","156634",2
"1136","2012-08-25","164667",2
"1137","2012-08-26","84473",2
"1138","2012-08-27","87822",2
"1139","2012-08-28","165429",2
"1140","2012-08-29","128268",2
"1141","2012-08-30","149391",2
"1142","2012-08-31","180544",2
"1143","2012-09-01","182694",2
"1144","2012-09-02","82367",2
"1145","2012-09-03","164756",2
"1146","2012-09-04","148432",2
"1147","2012-09-05","140378",2
"1148","2012-09-06","139137",2
"1149","2012-09-07","147303",2
"1150","2012-09-08","176499",2
"1151","2012-09-09","89640",2
"1152","2012-09-10","133751",2
"1153","2012-09-11","139250",2
"1154","2012-09-12","120384",2
"1155","2012-09-13","150649",2
"1156","2012-09-14","143479",2
"1157","2012-09-15","202821",2
"1158","2012-09-16","93541",2
"1159","2012-09-17","148661",2
"1160","2012-09-18","151455",2
"1161","2012-09-19","153374",2
"1162","2012-09-20","144443",2
"1163","2012-09-21","155441",2
"1164","2012-09-22","230244",2
"1165","2012-09-23","94065",2
"1166","2012-09-24","110491",2
"1167","2012-09-25","122618",2
"1168","2012-09-26","138270",2
"1169","2012-09-27","151805",2
"1170","2012-09-28","162430",2
"1171","2012-09-29","226490",2
"1172","2012-09-30","91446",2
"1173","2012-10-01","134616",2
"1174","2012-10-02","139065",2
"1175","2012-10-03","140332",2
"1176","2012-10-04","144878",2
"1177","2012-10-05","163501",2
"1178","2012-10-06","218652",2
"1179","2012-10-07","103096",2
"1180","2012-10-08","126348",2
"1181","2012-10-09","136411",2
"1182","2012-10-10","141709",2
"1183","2012-10-11","150646",2
"1184","2012-10-12","153153",2
"1185","2012-10-13","251673",2
"1186","2012-10-14","101208",2
"1187","2012-10-15","136805",2
"1188","2012-10-16","120560",2
"1189","2012-10-17","140784",2
"1190","2012-10-18","144465",2
"1191","2012-10-19","171873",2
"1192","2012-10-20","260138",1
"1193","2012-10-21","102658",2
"1194","2012-10-22","125035",2
"1195","2012-10-23","146428",2
"1196","2012-10-24","143286",2
"1197","2012-10-25","159276",2
"1198","2012-10-26","169446",2
"1199","2012-10-27","206625",2
"1200","2012-10-28","96938",2
"1201","2012-10-29","157556",2
"1202","2012-10-30","164384",2
"1203","2012-10-31","166014",2
"1204","2012-11-01","162680",2
"1205","2012-11-02","172627",2
"1206","2012-11-03","200817",2
"1207","2012-11-04","86651",2
"1208","2012-11-05","136449",2
"1209","2012-11-06","110375",2
"1210","2012-11-07","129268",2
"1211","2012-11-08","142381",2
"1212","2012-11-09","141438",2
"1213","2012-11-10","239939",2
"1214","2012-11-11","103884",2
"1215","2012-11-12","119391",2
"1216","2012-11-13","144102",2
"1217","2012-11-14","141417",2
"1218","2012-11-15","147502",2
"1219","2012-11-16","153160",2
"1220","2012-11-17","235437",2
"1221","2012-11-18","129099",2
"1222","2012-11-19","122022",2
"1223","2012-11-20","138359",2
"1224","2012-11-21","132383",2
"1225","2012-11-22","134980",2
"1226","2012-11-23","159265",2
"1227","2012-11-24","239806",2
"1228","2012-11-25","112173",2
"1229","2012-11-26","126557",2
"1230","2012-11-27","128481",2
"1231","2012-11-28","147328",2
"1232","2012-11-29","159649",2
"1233","2012-11-30","202496",2
"1234","2012-12-01","306719",1
"1235","2012-12-02","161365",2
"1236","2012-12-03","157683",2
"1237","2012-12-04","152070",2
"1238","2012-12-05","161492",2
"1239","2012-12-06","167658",2
"1240","2012-12-07","174512",2
"1241","2012-12-08","286462",1
"1242","2012-12-09","138916",2
"1243","2012-12-10","166330",2
"1244","2012-12-11","178621",2
"1245","2012-12-12","173044",2
"1246","2012-12-13","169033",2
"1247","2012-12-14","138045",2
"1248","2012-12-15","291281",1
"1249","2012-12-16","175729",2
"1250","2012-12-17","186860",2
"1251","2012-12-18","201403",2
"1252","2012-12-19","203221",2
"1253","2012-12-20","189754",2
"1254","2012-12-21","243964",2
"1255","2012-12-22","212928",2
"1256","2012-12-23","182877",2
"1257","2012-12-24","185350",2
"1258","2012-12-25","2913",1
"1259","2012-12-26","179750",2
"1260","2012-12-27","225774",2
"1261","2012-12-28","196864",2
"1262","2012-12-29","172285",2
"1263","2012-12-30","98504",2
"1264","2012-12-31","135255",2
"1265","2013-01-01","34732",1
"1266","2013-01-02","156376",2
"1267","2013-01-03","152924",2
"1268","2013-01-04","156634",2
"1269","2013-01-05","179447",2
"1270","2013-01-06","82203",2
"1271","2013-01-07","130861",2
"1272","2013-01-08","129751",2
"1273","2013-01-09","124335",2
"1274","2013-01-10","132054",2
"1275","2013-01-11","136657",2
"1276","2013-01-12","167503",2
"1277","2013-01-13","72007",2
"1278","2013-01-14","103155",2
"1279","2013-01-15","121313",2
"1280","2013-01-16","115774",2
"1281","2013-01-17","122877",2
"1282","2013-01-18","104564",2
"1283","2013-01-19","124005",2
"1284","2013-01-20","65550",2
"1285","2013-01-21","72083",2
"1286","2013-01-22","109536",2
"1287","2013-01-23","116064",2
"1288","2013-01-24","125828",2
"1289","2013-01-25","137600",2
"1290","2013-01-26","164929",2
"1291","2013-01-27","91162",2
"1292","2013-01-28","127865",2
"1293","2013-01-29","134489",2
"1294","2013-01-30","116458",2
"1295","2013-01-31","136070",2
"1296","2013-02-01","154899",2
"1297","2013-02-02","208500",2
"1298","2013-02-03","90927",2
"1299","2013-02-04","113065",2
"1300","2013-02-05","111955",2
"1301","2013-02-06","132306",2
"1302","2013-02-07","145060",2
"1303","2013-02-08","152535",2
"1304","2013-02-09","215448",2
"1305","2013-02-10","75868",2
"1306","2013-02-11","134569",2
"1307","2013-02-12","153334",2
"1308","2013-02-13","114161",2
"1309","2013-02-14","157962",2
"1310","2013-02-15","147342",2
"1311","2013-02-16","208540",2
"1312","2013-02-17","91468",2
"1313","2013-02-18","155760",2
"1314","2013-02-19","176667",2
"1315","2013-02-20","157407",2
"1316","2013-02-21","167649",2
"1317","2013-02-22","186784",2
"1318","2013-02-23","187795",2
"1319","2013-02-24","83655",2
"1320","2013-02-25","129079",2
"1321","2013-02-26","135843",2
"1322","2013-02-27","155105",2
"1323","2013-02-28","168174",2
"1324","2013-03-01","160544",2
"1325","2013-03-02","246731",2
"1326","2013-03-03","98482",2
"1327","2013-03-04","132386",2
"1328","2013-03-05","144310",2
"1329","2013-03-06","141516",2
"1330","2013-03-07","148013",2
"1331","2013-03-08","146772",2
"1332","2013-03-09","208197",2
"1333","2013-03-10","80984",2
"1334","2013-03-11","117397",2
"1335","2013-03-12","142516",2
"1336","2013-03-13","144254",2
"1337","2013-03-14","154789",2
"1338","2013-03-15","151099",2
"1339","2013-03-16","217130",2
"1340","2013-03-17","105722",2
"1341","2013-03-18","127667",2
"1342","2013-03-19","152646",2
"1343","2013-03-20","136366",2
"1344","2013-03-21","231267",2
"1345","2013-03-22","114443",2
"1346","2013-03-23","142161",2
"1347","2013-03-24","122737",2
"1348","2013-03-25","148217",2
"1349","2013-03-26","157821",2
"1350","2013-03-27","144759",2
"1351","2013-03-28","209270",2
"1352","2013-03-29","278870",1
"1353","2013-03-30","308549",1
"1354","2013-03-31","47178",2
"1355","2013-04-01","160492",2
"1356","2013-04-02","208380",2
"1357","2013-04-03","181969",2
"1358","2013-04-04","201205",2
"1359","2013-04-05","183465",2
"1360","2013-04-06","219316",2
"1361","2013-04-07","105084",2
"1362","2013-04-08","169423",2
"1363","2013-04-09","178686",2
"1364","2013-04-10","191619",2
"1365","2013-04-11","165731",2
"1366","2013-04-12","160022",2
"1367","2013-04-13","210463",2
"1368","2013-04-14","99571",2
"1369","2013-04-15","158918",2
"1370","2013-04-16","154135",2
"1371","2013-04-17","139445",2
"1372","2013-04-18","136128",2
"1373","2013-04-19","151940",2
"1374","2013-04-20","246040",2
"1375","2013-04-21","99444",2
"1376","2013-04-22","137105",2
"1377","2013-04-23","157140",2
"1378","2013-04-24","132968",2
"1379","2013-04-25","136181",2
"1380","2013-04-26","170141",2
"1381","2013-04-27","239099",2
"1382","2013-04-28","105257",2
"1383","2013-04-29","137845",2
"1384","2013-04-30","149729",2
"1385","2013-05-01","143946",2
"1386","2013-05-02","161361",2
"1387","2013-05-03","149836",2
"1388","2013-05-04","237430",2
"1389","2013-05-05","125823",2
"1390","2013-05-06","129968",2
"1391","2013-05-07","149002",2
"1392","2013-05-08","127927",2
"1393","2013-05-09","122697",2
"1394","2013-05-10","131864",2
"1395","2013-05-11","198692",2
"1396","2013-05-12","91124",2
"1397","2013-05-13","120831",2
"1398","2013-05-14","135740",2
"1399","2013-05-15","123182",2
"1400","2013-05-16","145922",2
"1401","2013-05-17","145420",2
"1402","2013-05-18","181283",2
"1403","2013-05-19","106128",2
"1404","2013-05-20","128901",2
"1405","2013-05-21","144447",2
"1406","2013-05-22","140148",2
"1407","2013-05-23","135939",2
"1408","2013-05-24","126486",2
"1409","2013-05-25","236576",2
"1410","2013-05-26","127561",2
"1411","2013-05-27","145383",2
"1412","2013-05-28","158847",2
"1413","2013-05-29","143810",2
"1414","2013-05-30","153809",2
"1415","2013-05-31","186677",2
"1416","2013-06-01","206783",2
"1417","2013-06-02","100947",2
"1418","2013-06-03","146666",2
"1419","2013-06-04","137683",2
"1420","2013-06-05","135746",2
"1421","2013-06-06","142981",2
"1422","2013-06-07","141087",2
"1423","2013-06-08","192448",2
"1424","2013-06-09","97735",2
"1425","2013-06-10","114842",2
"1426","2013-06-11","123252",2
"1427","2013-06-12","138092",2
"1428","2013-06-13","131367",2
"1429","2013-06-14","144331",2
"1430","2013-06-15","198071",2
"1431","2013-06-16","90059",2
"1432","2013-06-17","129027",2
"1433","2013-06-18","149890",2
"1434","2013-06-19","141143",2
"1435","2013-06-20","126601",2
"1436","2013-06-21","134479",2
"1437","2013-06-22","188532",2
"1438","2013-06-23","95794",2
"1439","2013-06-24","129068",2
"1440","2013-06-25","140753",2
"1441","2013-06-26","135559",2
"1442","2013-06-27","125028",2
"1443","2013-06-28","131008",2
"1444","2013-06-29","214285",2
"1445","2013-06-30","108394",2
"1446","2013-07-01","134206",2
"1447","2013-07-02","123155",2
"1448","2013-07-03","131348",2
"1449","2013-07-04","127638",2
"1450","2013-07-05","145809",2
"1451","2013-07-06","193078",2
"1452","2013-07-07","88727",2
"1453","2013-07-08","133145",2
"1454","2013-07-09","125624",2
"1455","2013-07-10","132201",2
"1456","2013-07-11","133234",2
"1457","2013-07-12","137775",2
"1458","2013-07-13","167007",2
"1459","2013-07-14","92658",2
"1460","2013-07-15","117836",2
"1461","2013-07-16","117600",2
"1462","2013-07-17","125261",2
"1463","2013-07-18","134530",2
"1464","2013-07-19","138584",2
"1465","2013-07-20","187015",2
"1466","2013-07-21","90853",2
"1467","2013-07-22","129536",2
"1468","2013-07-23","120983",2
"1469","2013-07-24","130388",2
"1470","2013-07-25","135451",2
"1471","2013-07-26","140400",2
"1472","2013-07-27","166780",2
"1473","2013-07-28","81660",2
"1474","2013-07-29","117408",2
"1475","2013-07-30","130060",2
"1476","2013-07-31","129400",2
"1477","2013-08-01","127539",2
"1478","2013-08-02","140157",2
"1479","2013-08-03","176120",2
"1480","2013-08-04","94814",2
"1481","2013-08-05","118527",2
"1482","2013-08-06","138768",2
"1483","2013-08-07","148971",2
"1484","2013-08-08","139525",2
"1485","2013-08-09","132504",2
"1486","2013-08-10","165175",2
"1487","2013-08-11","78383",2
"1488","2013-08-12","127051",2
"1489","2013-08-13","148049",2
"1490","2013-08-14","133608",2
"1491","2013-08-15","139705",2
"1492","2013-08-16","128124",2
"1493","2013-08-17","156462",2
"1494","2013-08-18","81473",2
"1495","2013-08-19","130520",2
"1496","2013-08-20","139094",2
"1497","2013-08-21","146305",2
"1498","2013-08-22","143170",2
"1499","2013-08-23","145840",2
"1500","2013-08-24","160684",2
"1501","2013-08-25","103684",2
"1502","2013-08-26","99037",2
"1503","2013-08-27","146447",2
"1504","2013-08-28","136819",2
"1505","2013-08-29","148174",2
"1506","2013-08-30","160668",2
"1507","2013-08-31","177129",2
"1508","2013-09-01","85438",2
"1509","2013-09-02","148721",2
"1510","2013-09-03","136336",2
"1511","2013-09-04","142151",2
"1512","2013-09-05","141207",2
"1513","2013-09-06","114167",2
"1514","2013-09-07","176580",2
"1515","2013-09-08","91712",2
"1516","2013-09-09","128315",2
"1517","2013-09-10","131046",2
"1518","2013-09-11","113662",2
"1519","2013-09-12","131604",2
"1520","2013-09-13","132229",2
"1521","2013-09-14","201006",2
"1522","2013-09-15","80869",2
"1523","2013-09-16","121265",2
"1524","2013-09-17","136252",2
"1525","2013-09-18","133323",2
"1526","2013-09-19","123045",2
"1527","2013-09-20","144729",2
"1528","2013-09-21","214440",2
"1529","2013-09-22","101660",2
"1530","2013-09-23","123552",2
"1531","2013-09-24","128686",2
"1532","2013-09-25","136221",2
"1533","2013-09-26","135728",2
"1534","2013-09-27","153816",2
"1535","2013-09-28","224593",2
"1536","2013-09-29","91460",2
"1537","2013-09-30","133769",2
"1538","2013-10-01","145653",2
"1539","2013-10-02","111754",2
"1540","2013-10-03","126282",2
"1541","2013-10-04","133205",2
"1542","2013-10-05","220841",2
"1543","2013-10-06","95555",2
"1544","2013-10-07","122657",2
"1545","2013-10-08","128326",2
"1546","2013-10-09","123944",2
"1547","2013-10-10","132020",2
"1548","2013-10-11","138848",2
"1549","2013-10-12","205919",2
"1550","2013-10-13","86580",2
"1551","2013-10-14","106408",2
"1552","2013-10-15","126082",2
"1553","2013-10-16","104370",2
"1554","2013-10-17","138753",2
"1555","2013-10-18","136953",2
"1556","2013-10-19","217852",2
"1557","2013-10-20","95764",2
"1558","2013-10-21","93560",2
"1559","2013-10-22","105615",2
"1560","2013-10-23","125046",2
"1561","2013-10-24","143551",2
"1562","2013-10-25","148746",2
"1563","2013-10-26","220491",2
"1564","2013-10-27","97218",2
"1565","2013-10-28","125635",2
"1566","2013-10-29","152186",2
"1567","2013-10-30","169133",2
"1568","2013-10-31","179300",2
"1569","2013-11-01","144893",2
"1570","2013-11-02","177449",2
"1571","2013-11-03","96560",2
"1572","2013-11-04","132317",2
"1573","2013-11-05","108744",2
"1574","2013-11-06","120557",2
"1575","2013-11-07","133907",2
"1576","2013-11-08","142784",2
"1577","2013-11-09","206101",2
"1578","2013-11-10","111646",2
"1579","2013-11-11","110586",2
"1580","2013-11-12","136541",2
"1581","2013-11-13","137904",2
"1582","2013-11-14","139216",2
"1583","2013-11-15","162534",2
"1584","2013-11-16","292717",1
"1585","2013-11-17","141132",2
"1586","2013-11-18","115450",2
"1587","2013-11-19","126735",2
"1588","2013-11-20","121650",2
"1589","2013-11-21","130913",2
"1590","2013-11-22","156047",2
"1591","2013-11-23","232171",2
"1592","2013-11-24","130274",2
"1593","2013-11-25","135210",2
"1594","2013-11-26","138158",2
"1595","2013-11-27","140628",2
"1596","2013-11-28","147830",2
"1597","2013-11-29","186181",2
"1598","2013-11-30","339798",1
"1599","2013-12-01","149879",2
"1600","2013-12-02","161187",2
"1601","2013-12-03","155221",2
"1602","2013-12-04","162467",2
"1603","2013-12-05","115082",2
"1604","2013-12-06","190041",2
"1605","2013-12-07","284212",1
"1606","2013-12-08","140730",2
"1607","2013-12-09","157561",2
"1608","2013-12-10","176278",2
"1609","2013-12-11","160998",2
"1610","2013-12-12","158614",2
"1611","2013-12-13","176972",2
"1612","2013-12-14","290068",1
"1613","2013-12-15","164899",2
"1614","2013-12-16","169014",2
"1615","2013-12-17","182332",2
"1616","2013-12-18","165848",2
"1617","2013-12-19","169031",2
"1618","2013-12-20","195463",2
"1619","2013-12-21","267700",1
"1620","2013-12-22","167079",2
"1621","2013-12-23","196525",2
"1622","2013-12-24","180633",2
"1623","2013-12-25","3563",1
"1624","2013-12-26","203632",2
"1625","2013-12-27","202492",2
"1626","2013-12-28","209926",2
"1627","2013-12-29","106412",2
"1628","2013-12-30","145793",2
"1629","2013-12-31","131078",2
"1630","2014-01-01","23034",1
"1631","2014-01-02","144560",2
"1632","2014-01-03","129506",2
"1633","2014-01-04","155441",2
"1634","2014-01-05","68023",2
"1635","2014-01-06","105266",2
"1636","2014-01-07","123968",2
"1637","2014-01-08","105169",2
"1638","2014-01-09","113781",2
"1639","2014-01-10","122936",2
"1640","2014-01-11","153073",2
"1641","2014-01-12","71505",2
"1642","2014-01-13","108463",2
"1643","2014-01-14","113630",2
"1644","2014-01-15","118324",2
"1645","2014-01-16","118657",2
"1646","2014-01-17","113298",2
"1647","2014-01-18","144458",2
"1648","2014-01-19","71475",2
"1649","2014-01-20","113252",2
"1650","2014-01-21","108321",2
"1651","2014-01-22","105699",2
"1652","2014-01-23","119521",2
"1653","2014-01-24","117777",2
"1654","2014-01-25","158692",2
"1655","2014-01-26","68486",2
"1656","2014-01-27","120201",2
"1657","2014-01-28","111001",2
"1658","2014-01-29","115190",2
"1659","2014-01-30","120678",2
"1660","2014-01-31",NA,0
"1661","2014-02-01",NA,0
"1662","2014-02-02",NA,0
"1663","2014-02-03","120001",2
"1664","2014-02-04","119068",2
"1665","2014-02-05","107014",2
"1666","2014-02-06","129706",2
"1667","2014-02-07","145093",2
"1668","2014-02-08","204814",2
"1669","2014-02-09","86013",2
"1670","2014-02-10","134044",2
"1671","2014-02-11","120747",2
"1672","2014-02-12","101174",2
"1673","2014-02-13","144045",2
"1674","2014-02-14","125182",2
"1675","2014-02-15","171166",2
"1676","2014-02-16","93336",2
"1677","2014-02-17","131125",2
"1678","2014-02-18","153216",2
"1679","2014-02-19","159286",2
"1680","2014-02-20","140595",2
"1681","2014-02-21","158475",2
"1682","2014-02-22","204524",2
"1683","2014-02-23","93405",2
"1684","2014-02-24","133886",2
"1685","2014-02-25","133511",2
"1686","2014-02-26","142903",2
"1687","2014-02-27","144204",2
"1688","2014-02-28","162780",2
"1689","2014-03-01","219099",2
"1690","2014-03-02","92879",2
"1691","2014-03-03","125850",2
"1692","2014-03-04","130925",2
"1693","2014-03-05","133868",2
"1694","2014-03-06","139725",2
"1695","2014-03-07","130977",2
"1696","2014-03-08","209831",2
"1697","2014-03-09","111168",2
"1698","2014-03-10","139030",2
"1699","2014-03-11","129389",2
"1700","2014-03-12","138712",2
"1701","2014-03-13","146165",2
"1702","2014-03-14","151170",2
"1703","2014-03-15","208709",2
"1704","2014-03-16","111223",2
"1705","2014-03-17","139919",2
"1706","2014-03-18","130764",2
"1707","2014-03-19","134243",2
"1708","2014-03-20","160525",2
"1709","2014-03-21","136582",2
"1710","2014-03-22","210691",2
"1711","2014-03-23","102485",2
"1712","2014-03-24","131361",2
"1713","2014-03-25","134418",2
"1714","2014-03-26","158552",2
"1715","2014-03-27","146817",2
"1716","2014-03-28","166912",2
"1717","2014-03-29","234603",2
"1718","2014-03-30","102894",2
"1719","2014-03-31","133143",2
"1720","2014-04-01","134132",2
"1721","2014-04-02","131237",2
"1722","2014-04-03","145337",2
"1723","2014-04-04","144795",2
"1724","2014-04-05","189022",2
"1725","2014-04-06","94974",2
"1726","2014-04-07","127200",2
"1727","2014-04-08","140309",2
"1728","2014-04-09","149376",2
"1729","2014-04-10","157872",2
"1730","2014-04-11","156750",2
"1731","2014-04-12","187259",2
"1732","2014-04-13","96283",2
"1733","2014-04-14","157336",2
"1734","2014-04-15","155096",2
"1735","2014-04-16","156618",2
"1736","2014-04-17","153763",2
"1737","2014-04-18","150214",2
"1738","2014-04-19","187764",2
"1739","2014-04-20","41085",1
"1740","2014-04-21","126468",2
"1741","2014-04-22","144291",2
"1742","2014-04-23","143799",2
"1743","2014-04-24","146982",2
"1744","2014-04-25","150669",2
"1745","2014-04-26","203277",2
"1746","2014-04-27","104200",2
"1747","2014-04-28","149934",2
"1748","2014-04-29","155107",2
"1749","2014-04-30","155379",2
"1750","2014-05-01","133573",2
"1751","2014-05-02","153386",2
"1752","2014-05-03","233050",2
"1753","2014-05-04","124194",2
"1754","2014-05-05","118814",2
"1755","2014-05-06","140069",2
"1756","2014-05-07","124581",2
"1757","2014-05-08","121814",2
"1758","2014-05-09","140581",2
"1759","2014-05-10","190839",2
"1760","2014-05-11","98486",2
"1761","2014-05-12","135188",2
"1762","2014-05-13","141058",2
"1763","2014-05-14","150770",2
"1764","2014-05-15","152621",2
"1765","2014-05-16","165080",2
"1766","2014-05-17",NA,0
"1767","2014-05-18","110437",2
"1768","2014-05-19","142059",2
"1769","2014-05-20","133964",2
"1770","2014-05-21","154148",2
"1771","2014-05-22","125312",2
"1772","2014-05-23","144099",2
"1773","2014-05-24","180421",2
"1774","2014-05-25","111888",2
"1775","2014-05-26","147873",2
"1776","2014-05-27","181158",2
"1777","2014-05-28","142008",2
"1778","2014-05-29","159313",2
"1779","2014-05-30","194438",2
"1780","2014-05-31","224059",2
"1781","2014-06-01","106547",2
"1782","2014-06-02","156696",2
"1783","2014-06-03","143047",2
"1784","2014-06-04","138069",2
"1785","2014-06-05","141730",2
"1786","2014-06-06","168779",2
"1787","2014-06-07","172765",2
"1788","2014-06-08","112212",2
